# Renewables.ninja Solar PV (Point API) - 37.970, 23.726 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Athens, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Athens"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""37.9703"""," ""lon"": ""23.7264"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
2015/07/26 11:00,2015/07/26 14:00,0.737,0.725,0.28,37.566,0,,,,,,,,,,,,,
2015/07/26 12:00,2015/07/26 15:00,0.609,0.447,0.354,37.226,0,,,,,,,,,,,,,
2015/07/26 13:00,2015/07/26 16:00,0.536,0.394,0.299,36.647,0,,,,,,,,,,,,,
2015/07/26 14:00,2015/07/26 17:00,0.463,0.372,0.216,35.776,0,,,,,,,,,,,,,
2015/07/26 15:00,2015/07/26 18:00,0.288,0.182,0.179,34.798,0,,,,,,,,,,,,,
2015/07/26 16:00,2015/07/26 19:00,0.105,0.013,0.129,33.503,0,,,,,,,,,,,,,
2015/07/26 17:00,2015/07/26 20:00,0.022,0,0.041,31.482,0,,,,,,,,,,,,,
2015/07/26 18:00,2015/07/26 21:00,0,0,0,29.776,0,,,,,,,,,,,,,
2015/07/26 19:00,2015/07/26 22:00,0,0,0,28.805,0,,,,,,,,,,,,,
2015/07/26 20:00,2015/07/26 23:00,0,0,0,28.099,0,,,,,,,,,,,,,
2015/07/26 21:00,2015/07/27 00:00,0,0,0,27.628,0,,,,,,,,,,,,,
2015/07/26 22:00,2015/07/27 01:00,0,0,0,27.469,0,,,,,,,,,,,,,
2015/07/26 23:00,2015/07/27 02:00,0,0,0,27.46,0,,,,,,,,,,,,,
2015/07/27 00:00,2015/07/27 03:00,0,0,0,27.471,0,,,,,,,,,,,,,
2015/07/27 01:00,2015/07/27 04:00,0,0,0,27.369,0,,,,,,,,,,,,,
2015/07/27 02:00,2015/07/27 05:00,0,0,0,27.061,0,,,,,,,,,,,,,
2015/07/27 03:00,2015/07/27 06:00,0,0,0,26.753,0,,,,,,,,,,,,,
2015/07/27 04:00,2015/07/27 07:00,0.03,0.001,0.05,28.332,0,,,,,,,,,,,,,
2015/07/27 05:00,2015/07/27 08:00,0.169,0.102,0.112,31.023,0,,,,,,,,,,,,,
2015/07/27 06:00,2015/07/27 09:00,0.356,0.311,0.133,33.707,0,,,,,,,,,,,,,
2015/07/27 07:00,2015/07/27 10:00,0.529,0.53,0.149,35.568,0,,,,,,,,,,,,,
2015/07/27 08:00,2015/07/27 11:00,0.658,0.707,0.169,37.156,0,,,,,,,,,,,,,
2015/07/27 09:00,2015/07/27 12:00,0.735,0.809,0.197,38.381,0,,,,,,,,,,,,,
2015/07/27 10:00,2015/07/27 13:00,0.762,0.828,0.229,39.099,0,,,,,,,,,,,,,
2015/07/27 11:00,2015/07/27 14:00,0.762,0.838,0.22,39.452,0,,,,,,,,,,,,,
2015/07/27 12:00,2015/07/27 15:00,0.707,0.74,0.226,39.412,0,,,,,,,,,,,,,
2015/07/27 13:00,2015/07/27 16:00,0.606,0.579,0.224,38.865,0,,,,,,,,,,,,,
2015/07/27 14:00,2015/07/27 17:00,0.462,0.383,0.211,37.805,0,,,,,,,,,,,,,
2015/07/27 15:00,2015/07/27 18:00,0.284,0.178,0.181,36.368,0,,,,,,,,,,,,,
2015/07/27 16:00,2015/07/27 19:00,0.103,0.012,0.128,34.645,0,,,,,,,,,,,,,
2015/07/27 17:00,2015/07/27 20:00,0.021,0,0.039,32.52,0,,,,,,,,,,,,,
2015/07/27 18:00,2015/07/27 21:00,0,0,0,30.925,0,,,,,,,,,,,,,
2015/07/27 19:00,2015/07/27 22:00,0,0,0,29.89,0,,,,,,,,,,,,,
2015/07/27 20:00,2015/07/27 23:00,0,0,0,29.149,0,,,,,,,,,,,,,
2015/07/27 21:00,2015/07/28 00:00,0,0,0,28.681,0,,,,,,,,,,,,,
2015/07/27 22:00,2015/07/28 01:00,0,0,0,28.579,0,,,,,,,,,,,,,
2015/07/27 23:00,2015/07/28 02:00,0,0,0,28.709,0,,,,,,,,,,,,,
2015/07/28 00:00,2015/07/28 03:00,0,0,0,28.819,0,,,,,,,,,,,,,
2015/07/28 01:00,2015/07/28 04:00,0,0,0,28.882,0,,,,,,,,,,,,,
2015/07/28 02:00,2015/07/28 05:00,0,0,0,28.822,0,,,,,,,,,,,,,
2015/07/28 03:00,2015/07/28 06:00,0,0,0,28.845,0,,,,,,,,,,,,,
2015/07/28 04:00,2015/07/28 07:00,0.029,0.001,0.049,30.675,0,,,,,,,,,,,,,
2015/07/28 05:00,2015/07/28 08:00,0.164,0.097,0.113,32.644,0,,,,,,,,,,,,,
2015/07/28 06:00,2015/07/28 09:00,0.354,0.313,0.133,35.349,0,,,,,,,,,,,,,
2015/07/28 07:00,2015/07/28 10:00,0.524,0.533,0.148,38.051,0,,,,,,,,,,,,,
2015/07/28 08:00,2015/07/28 11:00,0.653,0.717,0.164,39.505,0,,,,,,,,,,,,,
2015/07/28 09:00,2015/07/28 12:00,0.738,0.843,0.179,40.124,0,,,,,,,,,,,,,
2015/07/28 10:00,2015/07/28 13:00,0.776,0.895,0.192,40.17,0,,,,,,,,,,,,,
2015/07/28 11:00,2015/07/28 14:00,0.769,0.87,0.203,39.843,0,,,,,,,,,,,,,
2015/07/28 12:00,2015/07/28 15:00,0.713,0.76,0.214,39.31,0,,,,,,,,,,,,,
2015/07/28 13:00,2015/07/28 16:00,0.61,0.59,0.219,38.588,0,,,,,,,,,,,,,
2015/07/28 14:00,2015/07/28 17:00,0.463,0.385,0.209,37.673,0,,,,,,,,,,,,,
2015/07/28 15:00,2015/07/28 18:00,0.284,0.18,0.179,36.571,0,,,,,,,,,,,,,
2015/07/28 16:00,2015/07/28 19:00,0.104,0.012,0.129,35.162,0,,,,,,,,,,,,,
2015/07/28 17:00,2015/07/28 20:00,0.02,0,0.038,33.284,0,,,,,,,,,,,,,
2015/07/28 18:00,2015/07/28 21:00,0,0,0,31.853,0,,,,,,,,,,,,,
2015/07/28 19:00,2015/07/28 22:00,0,0,0,30.882,0,,,,,,,,,,,,,
2015/07/28 20:00,2015/07/28 23:00,0,0,0,30.044,0,,,,,,,,,,,,,
2015/07/28 21:00,2015/07/29 00:00,0,0,0,29.484,0,,,,,,,,,,,,,
2015/07/28 22:00,2015/07/29 01:00,0,0,0,29.318,0,,,,,,,,,,,,,
2015/07/28 23:00,2015/07/29 02:00,0,0,0,29.286,0,,,,,,,,,,,,,
2015/07/29 00:00,2015/07/29 03:00,0,0,0,29.311,0,,,,,,,,,,,,,
2015/07/29 01:00,2015/07/29 04:00,0,0,0,29.444,0,,,,,,,,,,,,,
2015/07/29 02:00,2015/07/29 05:00,0,0,0,29.515,0,,,,,,,,,,,,,
2015/07/29 03:00,2015/07/29 06:00,0,0,0,29.482,0,,,,,,,,,,,,,
2015/07/29 04:00,2015/07/29 07:00,0.029,0.001,0.048,30.539,0,,,,,,,,,,,,,
2015/07/29 05:00,2015/07/29 08:00,0.166,0.108,0.106,33.431,0,,,,,,,,,,,,,
2015/07/29 06:00,2015/07/29 09:00,0.352,0.317,0.129,36.683,0,,,,,,,,,,,,,
2015/07/29 07:00,2015/07/29 10:00,0.522,0.531,0.148,38.36,0,,,,,,,,,,,,,
2015/07/29 08:00,2015/07/29 11:00,0.653,0.714,0.166,39.692,0,,,,,,,,,,,,,
2015/07/29 09:00,2015/07/29 12:00,0.734,0.835,0.183,40.513,0,,,,,,,,,,,,,
2015/07/29 10:00,2015/07/29 13:00,0.77,0.881,0.2,40.863,0,,,,,,,,,,,,,
2015/07/29 11:00,2015/07/29 14:00,0.762,0.854,0.212,40.873,0,,,,,,,,,,,,,
2015/07/29 12:00,2015/07/29 15:00,0.703,0.738,0.227,40.519,0,,,,,,,,,,,,,
2015/07/29 13:00,2015/07/29 16:00,0.603,0.578,0.226,39.828,0,,,,,,,,,,,,,
2015/07/29 14:00,2015/07/29 17:00,0.459,0.38,0.212,38.866,0,,,,,,,,,,,,,
2015/07/29 15:00,2015/07/29 18:00,0.281,0.176,0.181,37.768,0,,,,,,,,,,,,,
2015/07/29 16:00,2015/07/29 19:00,0.102,0.012,0.128,36.379,0,,,,,,,,,,,,,
2015/07/29 17:00,2015/07/29 20:00,0.02,0,0.038,34.321,0,,,,,,,,,,,,,
2015/07/29 18:00,2015/07/29 21:00,0,0,0,32.806,0,,,,,,,,,,,,,
2015/07/29 19:00,2015/07/29 22:00,0,0,0,31.861,0,,,,,,,,,,,,,
2015/07/29 20:00,2015/07/29 23:00,0,0,0,31.089,0,,,,,,,,,,,,,
2015/07/29 21:00,2015/07/30 00:00,0,0,0,30.492,0,,,,,,,,,,,,,
2015/07/29 22:00,2015/07/30 01:00,0,0,0,30.147,0,,,,,,,,,,,,,
2015/07/29 23:00,2015/07/30 02:00,0,0,0,30.026,0,,,,,,,,,,,,,
2015/07/30 00:00,2015/07/30 03:00,0,0,0,29.906,0,,,,,,,,,,,,,
2015/07/30 01:00,2015/07/30 04:00,0,0,0,29.699,0,,,,,,,,,,,,,
2015/07/30 02:00,2015/07/30 05:00,0,0,0,29.43,0,,,,,,,,,,,,,
2015/07/30 03:00,2015/07/30 06:00,0,0,0,29.278,0,,,,,,,,,,,,,
2015/07/30 04:00,2015/07/30 07:00,0.027,0.002,0.045,30.89,0,,,,,,,,,,,,,
2015/07/30 05:00,2015/07/30 08:00,0.17,0.129,0.089,33.659,0,,,,,,,,,,,,,
2015/07/30 06:00,2015/07/30 09:00,0.359,0.34,0.113,36.309,0,,,,,,,,,,,,,
2015/07/30 07:00,2015/07/30 10:00,0.527,0.545,0.14,38.034,0,,,,,,,,,,,,,
2015/07/30 08:00,2015/07/30 11:00,0.653,0.716,0.164,39.448,0,,,,,,,,,,,,,
2015/07/30 09:00,2015/07/30 12:00,0.734,0.834,0.184,40.483,0,,,,,,,,,,,,,
2015/07/30 10:00,2015/07/30 13:00,0.77,0.882,0.2,41.095,0,,,,,,,,,,,,,
2015/07/30 11:00,2015/07/30 14:00,0.759,0.851,0.214,41.279,0,,,,,,,,,,,,,
2015/07/30 12:00,2015/07/30 15:00,0.703,0.745,0.224,41.093,0,,,,,,,,,,,,,
2015/07/30 13:00,2015/07/30 16:00,0.6,0.577,0.226,40.513,0,,,,,,,,,,,,,
2015/07/30 14:00,2015/07/30 17:00,0.456,0.379,0.212,39.567,0,,,,,,,,,,,,,
2015/07/30 15:00,2015/07/30 18:00,0.28,0.174,0.183,38.353,0,,,,,,,,,,,,,
2015/07/30 16:00,2015/07/30 19:00,0.101,0.011,0.128,36.761,0,,,,,,,,,,,,,
2015/07/30 17:00,2015/07/30 20:00,0.018,0,0.036,34.374,0,,,,,,,,,,,,,
2015/07/30 18:00,2015/07/30 21:00,0,0,0,32.695,0,,,,,,,,,,,,,
2015/07/30 19:00,2015/07/30 22:00,0,0,0,31.527,0,,,,,,,,,,,,,
2015/07/30 20:00,2015/07/30 23:00,0,0,0,30.693,0,,,,,,,,,,,,,
2015/07/30 21:00,2015/07/31 00:00,0,0,0,30.151,0,,,,,,,,,,,,,
2015/07/30 22:00,2015/07/31 01:00,0,0,0,29.886,0,,,,,,,,,,,,,
2015/07/30 23:00,2015/07/31 02:00,0,0,0,29.949,0,,,,,,,,,,,,,
2015/07/31 00:00,2015/07/31 03:00,0,0,0,30.013,0,,,,,,,,,,,,,
2015/07/31 01:00,2015/07/31 04:00,0,0,0,29.85,0,,,,,,,,,,,,,
2015/07/31 02:00,2015/07/31 05:00,0,0,0,29.629,0,,,,,,,,,,,,,
2015/07/31 03:00,2015/07/31 06:00,0,0,0,29.308,0,,,,,,,,,,,,,
2015/07/31 04:00,2015/07/31 07:00,0.027,0.001,0.046,30.668,0,,,,,,,,,,,,,
2015/07/31 05:00,2015/07/31 08:00,0.165,0.106,0.105,32.947,0,,,,,,,,,,,,,
2015/07/31 06:00,2015/07/31 09:00,0.354,0.314,0.131,35.361,0,,,,,,,,,,,,,
2015/07/31 07:00,2015/07/31 10:00,0.523,0.523,0.154,37.29,0,,,,,,,,,,,,,
2015/07/31 08:00,2015/07/31 11:00,0.653,0.704,0.172,38.756,0,,,,,,,,,,,,,
2015/07/31 09:00,2015/07/31 12:00,0.737,0.832,0.186,39.747,0,,,,,,,,,,,,,
2015/07/31 10:00,2015/07/31 13:00,0.772,0.877,0.203,40.226,0,,,,,,,,,,,,,
2015/07/31 11:00,2015/07/31 14:00,0.766,0.858,0.211,40.137,0,,,,,,,,,,,,,
2015/07/31 12:00,2015/07/31 15:00,0.708,0.744,0.225,39.616,0,,,,,,,,,,,,,
2015/07/31 13:00,2015/07/31 16:00,0.603,0.567,0.232,38.86,0,,,,,,,,,,,,,
2015/07/31 14:00,2015/07/31 17:00,0.457,0.371,0.216,38.019,0,,,,,,,,,,,,,
2015/07/31 15:00,2015/07/31 18:00,0.271,0.149,0.195,37.044,0,,,,,,,,,,,,,
2015/07/31 16:00,2015/07/31 19:00,0.089,0.004,0.12,35.846,0,,,,,,,,,,,,,
2015/07/31 17:00,2015/07/31 20:00,0.01,0,0.024,33.942,0,,,,,,,,,,,,,
2015/07/31 18:00,2015/07/31 21:00,0,0,0,32.848,0,,,,,,,,,,,,,
2015/07/31 19:00,2015/07/31 22:00,0,0,0,31.865,0,,,,,,,,,,,,,
2015/07/31 20:00,2015/07/31 23:00,0,0,0,30.98,0,,,,,,,,,,,,,
2015/07/31 21:00,2015/08/01 00:00,0,0,0,30.445,0,,,,,,,,,,,,,
2015/07/31 22:00,2015/08/01 01:00,0,0,0,29.953,0,,,,,,,,,,,,,
2015/07/31 23:00,2015/08/01 02:00,0,0,0,29.651,0,,,,,,,,,,,,,
2015/08/01 00:00,2015/08/01 03:00,0,0,0,29.406,0,,,,,,,,,,,,,
2015/08/01 01:00,2015/08/01 04:00,0,0,0,29.122,0,,,,,,,,,,,,,
2015/08/01 02:00,2015/08/01 05:00,0,0,0,28.783,0,,,,,,,,,,,,,
2015/08/01 03:00,2015/08/01 06:00,0,0,0,28.601,0,,,,,,,,,,,,,
2015/08/01 04:00,2015/08/01 07:00,0.02,0.003,0.035,29.747,0,,,,,,,,,,,,,
2015/08/01 05:00,2015/08/01 08:00,0.168,0.128,0.086,31.566,0,,,,,,,,,,,,,
2015/08/01 06:00,2015/08/01 09:00,0.358,0.332,0.114,33.322,0,,,,,,,,,,,,,
2015/08/01 07:00,2015/08/01 10:00,0.533,0.548,0.135,34.755,0,,,,,,,,,,,,,
2015/08/01 08:00,2015/08/01 11:00,0.667,0.734,0.15,35.842,0,,,,,,,,,,,,,
2015/08/01 09:00,2015/08/01 12:00,0.754,0.866,0.161,36.555,0,,,,,,,,,,,,,
2015/08/01 10:00,2015/08/01 13:00,0.797,0.939,0.162,36.956,0,,,,,,,,,,,,,
2015/08/01 11:00,2015/08/01 14:00,0.791,0.924,0.168,37.044,0,,,,,,,,,,,,,
2015/08/01 12:00,2015/08/01 15:00,0.736,0.829,0.171,36.904,0,,,,,,,,,,,,,
2015/08/01 13:00,2015/08/01 16:00,0.632,0.659,0.174,36.463,0,,,,,,,,,,,,,
2015/08/01 14:00,2015/08/01 17:00,0.473,0.416,0.185,35.602,0,,,,,,,,,,,,,
2015/08/01 15:00,2015/08/01 18:00,0.286,0.191,0.167,34.403,0,,,,,,,,,,,,,
2015/08/01 16:00,2015/08/01 19:00,0.099,0.012,0.123,33.035,0,,,,,,,,,,,,,
2015/08/01 17:00,2015/08/01 20:00,0.01,0,0.024,31.523,0,,,,,,,,,,,,,
2015/08/01 18:00,2015/08/01 21:00,0,0,0,30.401,0,,,,,,,,,,,,,
2015/08/01 19:00,2015/08/01 22:00,0,0,0,29.642,0,,,,,,,,,,,,,
2015/08/01 20:00,2015/08/01 23:00,0,0,0,29.205,0,,,,,,,,,,,,,
2015/08/01 21:00,2015/08/02 00:00,0,0,0,28.979,0,,,,,,,,,,,,,
2015/08/01 22:00,2015/08/02 01:00,0,0,0,28.785,0,,,,,,,,,,,,,
2015/08/01 23:00,2015/08/02 02:00,0,0,0,28.573,0,,,,,,,,,,,,,
2015/08/02 00:00,2015/08/02 03:00,0,0,0,28.359,0,,,,,,,,,,,,,
2015/08/02 01:00,2015/08/02 04:00,0,0,0,28.114,0,,,,,,,,,,,,,
2015/08/02 02:00,2015/08/02 05:00,0,0,0,27.738,0,,,,,,,,,,,,,
2015/08/02 03:00,2015/08/02 06:00,0,0,0,27.396,0,,,,,,,,,,,,,
2015/08/02 04:00,2015/08/02 07:00,0.024,0.002,0.041,27.941,0,,,,,,,,,,,,,
2015/08/02 05:00,2015/08/02 08:00,0.17,0.13,0.084,29.227,0,,,,,,,,,,,,,
2015/08/02 06:00,2015/08/02 09:00,0.365,0.34,0.11,30.763,0,,,,,,,,,,,,,
2015/08/02 07:00,2015/08/02 10:00,0.539,0.548,0.133,32.171,0,,,,,,,,,,,,,
2015/08/02 08:00,2015/08/02 11:00,0.675,0.734,0.15,33.329,0,,,,,,,,,,,,,
2015/08/02 09:00,2015/08/02 12:00,0.764,0.867,0.16,34.055,0,,,,,,,,,,,,,
2015/08/02 10:00,2015/08/02 13:00,0.805,0.933,0.166,34.416,0,,,,,,,,,,,,,
2015/08/02 11:00,2015/08/02 14:00,0.797,0.913,0.174,34.619,0,,,,,,,,,,,,,
2015/08/02 12:00,2015/08/02 15:00,0.74,0.812,0.181,34.487,0,,,,,,,,,,,,,
2015/08/02 13:00,2015/08/02 16:00,0.636,0.647,0.181,34.089,0,,,,,,,,,,,,,
2015/08/02 14:00,2015/08/02 17:00,0.476,0.413,0.187,33.476,0,,,,,,,,,,,,,
2015/08/02 15:00,2015/08/02 18:00,0.287,0.188,0.168,32.591,0,,,,,,,,,,,,,
2015/08/02 16:00,2015/08/02 19:00,0.098,0.012,0.12,31.405,0,,,,,,,,,,,,,
2015/08/02 17:00,2015/08/02 20:00,0.01,0,0.024,29.918,0,,,,,,,,,,,,,
2015/08/02 18:00,2015/08/02 21:00,0,0,0,28.832,0,,,,,,,,,,,,,
2015/08/02 19:00,2015/08/02 22:00,0,0,0,28.209,0,,,,,,,,,,,,,
2015/08/02 20:00,2015/08/02 23:00,0,0,0,27.92,0,,,,,,,,,,,,,
2015/08/02 21:00,2015/08/03 00:00,0,0,0,27.797,0,,,,,,,,,,,,,
2015/08/02 22:00,2015/08/03 01:00,0,0,0,27.529,0,,,,,,,,,,,,,
2015/08/02 23:00,2015/08/03 02:00,0,0,0,27.3,0,,,,,,,,,,,,,
2015/08/03 00:00,2015/08/03 03:00,0,0,0,27.129,0,,,,,,,,,,,,,
2015/08/03 01:00,2015/08/03 04:00,0,0,0,26.956,0,,,,,,,,,,,,,
2015/08/03 02:00,2015/08/03 05:00,0,0,0,26.602,0,,,,,,,,,,,,,
2015/08/03 03:00,2015/08/03 06:00,0,0,0,26.252,0,,,,,,,,,,,,,
2015/08/03 04:00,2015/08/03 07:00,0.021,0.003,0.036,26.942,0,,,,,,,,,,,,,
2015/08/03 05:00,2015/08/03 08:00,0.171,0.144,0.071,28.298,0,,,,,,,,,,,,,
2015/08/03 06:00,2015/08/03 09:00,0.367,0.346,0.104,30.11,0,,,,,,,,,,,,,
2015/08/03 07:00,2015/08/03 10:00,0.544,0.56,0.127,31.948,0,,,,,,,,,,,,,
2015/08/03 08:00,2015/08/03 11:00,0.678,0.743,0.144,33.301,0,,,,,,,,,,,,,
2015/08/03 09:00,2015/08/03 12:00,0.765,0.875,0.156,34.165,0,,,,,,,,,,,,,
2015/08/03 10:00,2015/08/03 13:00,0.807,0.942,0.162,34.659,0,,,,,,,,,,,,,
2015/08/03 11:00,2015/08/03 14:00,0.801,0.932,0.164,34.917,0,,,,,,,,,,,,,
2015/08/03 12:00,2015/08/03 15:00,0.744,0.829,0.171,34.836,0,,,,,,,,,,,,,
2015/08/03 13:00,2015/08/03 16:00,0.637,0.656,0.176,34.592,0,,,,,,,,,,,,,
2015/08/03 14:00,2015/08/03 17:00,0.478,0.423,0.181,34.156,0,,,,,,,,,,,,,
2015/08/03 15:00,2015/08/03 18:00,0.287,0.196,0.162,33.381,0,,,,,,,,,,,,,
2015/08/03 16:00,2015/08/03 19:00,0.097,0.011,0.121,32.132,0,,,,,,,,,,,,,
2015/08/03 17:00,2015/08/03 20:00,0.01,0,0.023,30.406,0,,,,,,,,,,,,,
2015/08/03 18:00,2015/08/03 21:00,0,0,0,29.037,0,,,,,,,,,,,,,
2015/08/03 19:00,2015/08/03 22:00,0,0,0,28.068,0,,,,,,,,,,,,,
2015/08/03 20:00,2015/08/03 23:00,0,0,0,27.458,0,,,,,,,,,,,,,
2015/08/03 21:00,2015/08/04 00:00,0,0,0,27.204,0,,,,,,,,,,,,,
2015/08/03 22:00,2015/08/04 01:00,0,0,0,27.153,0,,,,,,,,,,,,,
2015/08/03 23:00,2015/08/04 02:00,0,0,0,27.127,0,,,,,,,,,,,,,
2015/08/04 00:00,2015/08/04 03:00,0,0,0,27.081,0,,,,,,,,,,,,,
2015/08/04 01:00,2015/08/04 04:00,0,0,0,26.996,0,,,,,,,,,,,,,
2015/08/04 02:00,2015/08/04 05:00,0,0,0,26.915,0,,,,,,,,,,,,,
2015/08/04 03:00,2015/08/04 06:00,0,0,0,26.883,0,,,,,,,,,,,,,
2015/08/04 04:00,2015/08/04 07:00,0.022,0.003,0.037,28.378,0,,,,,,,,,,,,,
2015/08/04 05:00,2015/08/04 08:00,0.171,0.143,0.072,29.58,0,,,,,,,,,,,,,
2015/08/04 06:00,2015/08/04 09:00,0.367,0.351,0.101,30.903,0,,,,,,,,,,,,,
2015/08/04 07:00,2015/08/04 10:00,0.542,0.561,0.126,32.454,0,,,,,,,,,,,,,
2015/08/04 08:00,2015/08/04 11:00,0.674,0.736,0.149,33.774,0,,,,,,,,,,,,,
2015/08/04 09:00,2015/08/04 12:00,0.761,0.862,0.164,34.693,0,,,,,,,,,,,,,
2015/08/04 10:00,2015/08/04 13:00,0.795,0.904,0.184,35.314,0,,,,,,,,,,,,,
2015/08/04 11:00,2015/08/04 14:00,0.788,0.889,0.189,35.582,0,,,,,,,,,,,,,
2015/08/04 12:00,2015/08/04 15:00,0.736,0.809,0.183,35.5,0,,,,,,,,,,,,,
2015/08/04 13:00,2015/08/04 16:00,0.628,0.63,0.191,35.24,0,,,,,,,,,,,,,
2015/08/04 14:00,2015/08/04 17:00,0.472,0.41,0.188,34.796,0,,,,,,,,,,,,,
2015/08/04 15:00,2015/08/04 18:00,0.284,0.191,0.165,34.035,0,,,,,,,,,,,,,
2015/08/04 16:00,2015/08/04 19:00,0.097,0.007,0.124,32.905,0,,,,,,,,,,,,,
2015/08/04 17:00,2015/08/04 20:00,0.008,0,0.021,31.05,0,,,,,,,,,,,,,
2015/08/04 18:00,2015/08/04 21:00,0,0,0,29.69,0,,,,,,,,,,,,,
2015/08/04 19:00,2015/08/04 22:00,0,0,0,28.783,0,,,,,,,,,,,,,
2015/08/04 20:00,2015/08/04 23:00,0,0,0,28.106,0,,,,,,,,,,,,,
2015/08/04 21:00,2015/08/05 00:00,0,0,0,27.603,0,,,,,,,,,,,,,
2015/08/04 22:00,2015/08/05 01:00,0,0,0,27.252,0,,,,,,,,,,,,,
2015/08/04 23:00,2015/08/05 02:00,0,0,0,27.042,0,,,,,,,,,,,,,
2015/08/05 00:00,2015/08/05 03:00,0,0,0,26.935,0,,,,,,,,,,,,,
2015/08/05 01:00,2015/08/05 04:00,0,0,0,26.85,0,,,,,,,,,,,,,
2015/08/05 02:00,2015/08/05 05:00,0,0,0,26.712,0,,,,,,,,,,,,,
2015/08/05 03:00,2015/08/05 06:00,0,0,0,26.788,0,,,,,,,,,,,,,
2015/08/05 04:00,2015/08/05 07:00,0.023,0.002,0.04,28.395,0,,,,,,,,,,,,,
2015/08/05 05:00,2015/08/05 08:00,0.087,0.06,0.059,30.225,0,,,,,,,,,,,,,
2015/08/05 06:00,2015/08/05 09:00,0.358,0.324,0.119,31.9,0,,,,,,,,,,,,,
2015/08/05 07:00,2015/08/05 10:00,0.404,0.398,0.105,33.087,0,,,,,,,,,,,,,
2015/08/05 08:00,2015/08/05 11:00,0.545,0.55,0.145,33.98,0,,,,,,,,,,,,,
2015/08/05 09:00,2015/08/05 12:00,0.758,0.854,0.168,34.659,0,,,,,,,,,,,,,
2015/08/05 10:00,2015/08/05 13:00,0.804,0.932,0.169,35.011,0,,,,,,,,,,,,,
2015/08/05 11:00,2015/08/05 14:00,0.797,0.92,0.171,35.293,0,,,,,,,,,,,,,
2015/08/05 12:00,2015/08/05 15:00,0.74,0.819,0.177,35.339,0,,,,,,,,,,,,,
2015/08/05 13:00,2015/08/05 16:00,0.633,0.647,0.182,35.117,0,,,,,,,,,,,,,
2015/08/05 14:00,2015/08/05 17:00,0.472,0.412,0.187,34.736,0,,,,,,,,,,,,,
2015/08/05 15:00,2015/08/05 18:00,0.282,0.187,0.167,34.124,0,,,,,,,,,,,,,
2015/08/05 16:00,2015/08/05 19:00,0.094,0.01,0.119,33.166,0,,,,,,,,,,,,,
2015/08/05 17:00,2015/08/05 20:00,0.009,0,0.022,31.539,0,,,,,,,,,,,,,
2015/08/05 18:00,2015/08/05 21:00,0,0,0,30.585,0,,,,,,,,,,,,,
2015/08/05 19:00,2015/08/05 22:00,0,0,0,29.919,0,,,,,,,,,,,,,
2015/08/05 20:00,2015/08/05 23:00,0,0,0,29.378,0,,,,,,,,,,,,,
2015/08/05 21:00,2015/08/06 00:00,0,0,0,29.079,0,,,,,,,,,,,,,
2015/08/05 22:00,2015/08/06 01:00,0,0,0,28.856,0,,,,,,,,,,,,,
2015/08/05 23:00,2015/08/06 02:00,0,0,0,28.559,0,,,,,,,,,,,,,
2015/08/06 00:00,2015/08/06 03:00,0,0,0,28.225,0,,,,,,,,,,,,,
2015/08/06 01:00,2015/08/06 04:00,0,0,0,27.871,0,,,,,,,,,,,,,
2015/08/06 02:00,2015/08/06 05:00,0,0,0,27.507,0,,,,,,,,,,,,,
2015/08/06 03:00,2015/08/06 06:00,0,0,0,27.321,0,,,,,,,,,,,,,
2015/08/06 04:00,2015/08/06 07:00,0.022,0.002,0.039,28.151,0,,,,,,,,,,,,,
2015/08/06 05:00,2015/08/06 08:00,0.167,0.132,0.079,29.673,0,,,,,,,,,,,,,
2015/08/06 06:00,2015/08/06 09:00,0.365,0.347,0.104,31.264,0,,,,,,,,,,,,,
2015/08/06 07:00,2015/08/06 10:00,0.542,0.562,0.126,32.657,0,,,,,,,,,,,,,
2015/08/06 08:00,2015/08/06 11:00,0.677,0.746,0.143,33.783,0,,,,,,,,,,,,,
2015/08/06 09:00,2015/08/06 12:00,0.765,0.88,0.154,34.664,0,,,,,,,,,,,,,
2015/08/06 10:00,2015/08/06 13:00,0.806,0.946,0.16,35.288,0,,,,,,,,,,,,,
2015/08/06 11:00,2015/08/06 14:00,0.796,0.917,0.173,35.566,0,,,,,,,,,,,,,
2015/08/06 12:00,2015/08/06 15:00,0.729,0.781,0.2,35.454,0,,,,,,,,,,,,,
