# Renewables.ninja Solar PV (Point API) - 31.626, -7.989 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Africa/Casablanca, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Africa/Casablanca"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""31.6258257"""," ""lon"": ""-7.9891608"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
2015/08/11 08:00,11/08/2015 09:00,0.292,0.188,0.177,31.827,,,,,,,,,,,,,
2015/08/11 09:00,11/08/2015 10:00,0.426,0.344,0.203,34.33,,,,,,,,,,,,,
2015/08/11 10:00,11/08/2015 11:00,0.537,0.503,0.21,36.247,,,,,,,,,,,,,
2015/08/11 11:00,11/08/2015 12:00,0.6,0.6,0.216,37.7,,,,,,,,,,,,,
2015/08/11 12:00,11/08/2015 13:00,0.621,0.635,0.22,38.704,,,,,,,,,,,,,
2015/08/11 13:00,11/08/2015 14:00,0.584,0.563,0.235,39.153,,,,,,,,,,,,,
2015/08/11 14:00,11/08/2015 15:00,0.513,0.448,0.24,39.101,,,,,,,,,,,,,
2015/08/11 15:00,11/08/2015 16:00,0.397,0.277,0.242,38.42,,,,,,,,,,,,,
2015/08/11 16:00,11/08/2015 17:00,0.252,0.108,0.216,37.046,,,,,,,,,,,,,
2015/08/11 17:00,11/08/2015 18:00,0.111,0.019,0.131,35.247,,,,,,,,,,,,,
2015/08/11 18:00,11/08/2015 19:00,0.025,0,0.044,33.349,,,,,,,,,,,,,
2015/08/11 19:00,11/08/2015 20:00,0,0,0.001,30.806,,,,,,,,,,,,,
2015/08/11 20:00,11/08/2015 21:00,0,0,0,29.094,,,,,,,,,,,,,
2015/08/11 21:00,11/08/2015 22:00,0,0,0,28.081,,,,,,,,,,,,,
2015/08/11 22:00,11/08/2015 23:00,0,0,0,27.386,,,,,,,,,,,,,
2015/08/11 23:00,12/08/2015 00:00,0,0,0,26.749,,,,,,,,,,,,,
2015/08/12 00:00,12/08/2015 01:00,0,0,0,26.2,,,,,,,,,,,,,
2015/08/12 01:00,12/08/2015 02:00,0,0,0,25.617,,,,,,,,,,,,,
2015/08/12 02:00,12/08/2015 03:00,0,0,0,24.974,,,,,,,,,,,,,
2015/08/12 03:00,12/08/2015 04:00,0,0,0,24.37,,,,,,,,,,,,,
2015/08/12 04:00,12/08/2015 05:00,0,0,0,23.865,,,,,,,,,,,,,
2015/08/12 05:00,12/08/2015 06:00,0,0,0,23.641,,,,,,,,,,,,,
2015/08/12 06:00,12/08/2015 07:00,0.031,0,0.05,24.985,,,,,,,,,,,,,
2015/08/12 07:00,12/08/2015 08:00,0.16,0.093,0.109,28.788,,,,,,,,,,,,,
2015/08/12 08:00,12/08/2015 09:00,0.33,0.287,0.13,32.971,,,,,,,,,,,,,
2015/08/12 09:00,12/08/2015 10:00,0.479,0.489,0.139,36.606,,,,,,,,,,,,,
2015/08/12 10:00,12/08/2015 11:00,0.585,0.65,0.149,39.034,,,,,,,,,,,,,
2015/08/12 11:00,12/08/2015 12:00,0.633,0.721,0.167,40.672,,,,,,,,,,,,,
2015/08/12 12:00,12/08/2015 13:00,0.638,0.713,0.187,41.569,,,,,,,,,,,,,
2015/08/12 13:00,12/08/2015 14:00,0.579,0.58,0.224,41.616,,,,,,,,,,,,,
2015/08/12 14:00,12/08/2015 15:00,0.5,0.437,0.241,41.226,,,,,,,,,,,,,
2015/08/12 15:00,12/08/2015 16:00,0.386,0.269,0.24,40.457,,,,,,,,,,,,,
2015/08/12 16:00,12/08/2015 17:00,0.264,0.139,0.205,39.143,,,,,,,,,,,,,
2015/08/12 17:00,12/08/2015 18:00,0.129,0.034,0.14,36.749,,,,,,,,,,,,,
2015/08/12 18:00,12/08/2015 19:00,0.02,0,0.037,33.396,,,,,,,,,,,,,
2015/08/12 19:00,12/08/2015 20:00,0,0,0,30.332,,,,,,,,,,,,,
2015/08/12 20:00,12/08/2015 21:00,0,0,0,28.478,,,,,,,,,,,,,
2015/08/12 21:00,12/08/2015 22:00,0,0,0,27.25,,,,,,,,,,,,,
2015/08/12 22:00,12/08/2015 23:00,0,0,0,26.506,,,,,,,,,,,,,
2015/08/12 23:00,13/08/2015 00:00,0,0,0,26.066,,,,,,,,,,,,,
2015/08/13 00:00,13/08/2015 01:00,0,0,0,25.757,,,,,,,,,,,,,
2015/08/13 01:00,13/08/2015 02:00,0,0,0,25.582,,,,,,,,,,,,,
2015/08/13 02:00,13/08/2015 03:00,0,0,0,25.501,,,,,,,,,,,,,
2015/08/13 03:00,13/08/2015 04:00,0,0,0,25.589,,,,,,,,,,,,,
2015/08/13 04:00,13/08/2015 05:00,0,0,0,25.72,,,,,,,,,,,,,
2015/08/13 05:00,13/08/2015 06:00,0,0,0,25.741,,,,,,,,,,,,,
2015/08/13 06:00,13/08/2015 07:00,0.022,0,0.039,26.549,,,,,,,,,,,,,
2015/08/13 07:00,13/08/2015 08:00,0.11,0.013,0.131,28.694,,,,,,,,,,,,,
2015/08/13 08:00,13/08/2015 09:00,0.199,0.035,0.216,31.003,,,,,,,,,,,,,
2015/08/13 09:00,13/08/2015 10:00,0.268,0.053,0.284,32.411,,,,,,,,,,,,,
2015/08/13 10:00,13/08/2015 11:00,0.359,0.1,0.355,33.575,,,,,,,,,,,,,
2015/08/13 11:00,13/08/2015 12:00,0.431,0.163,0.391,34.597,,,,,,,,,,,,,
2015/08/13 12:00,13/08/2015 13:00,0.525,0.312,0.381,35.68,,,,,,,,,,,,,
2015/08/13 13:00,13/08/2015 14:00,0.517,0.306,0.377,36.142,,,,,,,,,,,,,
2015/08/13 14:00,13/08/2015 15:00,0.311,0.059,0.337,34.747,,,,,,,,,,,,,
2015/08/13 15:00,13/08/2015 16:00,0.141,0.008,0.176,31.949,,,,,,,,,,,,,
2015/08/13 16:00,13/08/2015 17:00,0.061,0.002,0.085,28.674,,,,,,,,,,,,,
2015/08/13 17:00,13/08/2015 18:00,0.031,0.001,0.05,26.352,,,,,,,,,,,,,
2015/08/13 18:00,13/08/2015 19:00,0.007,0,0.019,25.244,,,,,,,,,,,,,
2015/08/13 19:00,13/08/2015 20:00,0,0,0,24.691,,,,,,,,,,,,,
2015/08/13 20:00,13/08/2015 21:00,0,0,0,24.395,,,,,,,,,,,,,
2015/08/13 21:00,13/08/2015 22:00,0,0,0,24.141,,,,,,,,,,,,,
2015/08/13 22:00,13/08/2015 23:00,0,0,0,23.875,,,,,,,,,,,,,
2015/08/13 23:00,14/08/2015 00:00,0,0,0,23.424,,,,,,,,,,,,,
2015/08/14 00:00,14/08/2015 01:00,0,0,0,22.978,,,,,,,,,,,,,
2015/08/14 01:00,14/08/2015 02:00,0,0,0,22.632,,,,,,,,,,,,,
2015/08/14 02:00,14/08/2015 03:00,0,0,0,22.385,,,,,,,,,,,,,
2015/08/14 03:00,14/08/2015 04:00,0,0,0,22.101,,,,,,,,,,,,,
2015/08/14 04:00,14/08/2015 05:00,0,0,0,21.804,,,,,,,,,,,,,
2015/08/14 05:00,14/08/2015 06:00,0,0,0,21.481,,,,,,,,,,,,,
2015/08/14 06:00,14/08/2015 07:00,0.025,0,0.042,21.509,,,,,,,,,,,,,
2015/08/14 07:00,14/08/2015 08:00,0.142,0.035,0.143,22.935,,,,,,,,,,,,,
2015/08/14 08:00,14/08/2015 09:00,0.286,0.128,0.219,25.243,,,,,,,,,,,,,
2015/08/14 09:00,14/08/2015 10:00,0.35,0.132,0.297,27.503,,,,,,,,,,,,,
2015/08/14 10:00,14/08/2015 11:00,0.336,0.075,0.34,28.725,,,,,,,,,,,,,
2015/08/14 11:00,14/08/2015 12:00,0.295,0.039,0.325,29.386,,,,,,,,,,,,,
2015/08/14 12:00,14/08/2015 13:00,0.3,0.038,0.334,29.79,,,,,,,,,,,,,
2015/08/14 13:00,14/08/2015 14:00,0.303,0.041,0.335,29.902,,,,,,,,,,,,,
2015/08/14 14:00,14/08/2015 15:00,0.278,0.037,0.307,29.634,,,,,,,,,,,,,
2015/08/14 15:00,14/08/2015 16:00,0.221,0.025,0.25,29.208,,,,,,,,,,,,,
2015/08/14 16:00,14/08/2015 17:00,0.151,0.014,0.179,28.704,,,,,,,,,,,,,
2015/08/14 17:00,14/08/2015 18:00,0.085,0.006,0.109,28.019,,,,,,,,,,,,,
2015/08/14 18:00,14/08/2015 19:00,0.024,0,0.041,26.965,,,,,,,,,,,,,
2015/08/14 19:00,14/08/2015 20:00,0,0,0.001,25.068,,,,,,,,,,,,,
2015/08/14 20:00,14/08/2015 21:00,0,0,0,23.253,,,,,,,,,,,,,
2015/08/14 21:00,14/08/2015 22:00,0,0,0,21.536,,,,,,,,,,,,,
2015/08/14 22:00,14/08/2015 23:00,0,0,0,20.203,,,,,,,,,,,,,
2015/08/14 23:00,15/08/2015 00:00,0,0,0,19.269,,,,,,,,,,,,,
2015/08/15 00:00,15/08/2015 01:00,0,0,0,18.645,,,,,,,,,,,,,
2015/08/15 01:00,15/08/2015 02:00,0,0,0,18.161,,,,,,,,,,,,,
2015/08/15 02:00,15/08/2015 03:00,0,0,0,17.696,,,,,,,,,,,,,
2015/08/15 03:00,15/08/2015 04:00,0,0,0,17.282,,,,,,,,,,,,,
2015/08/15 04:00,15/08/2015 05:00,0,0,0,16.874,,,,,,,,,,,,,
2015/08/15 05:00,15/08/2015 06:00,0,0,0,16.438,,,,,,,,,,,,,
2015/08/15 06:00,15/08/2015 07:00,0.026,0,0.042,16.943,,,,,,,,,,,,,
2015/08/15 07:00,15/08/2015 08:00,0.178,0.14,0.074,18.934,,,,,,,,,,,,,
2015/08/15 08:00,15/08/2015 09:00,0.379,0.367,0.085,21.6,,,,,,,,,,,,,
2015/08/15 09:00,15/08/2015 10:00,0.548,0.585,0.094,23.859,,,,,,,,,,,,,
2015/08/15 10:00,15/08/2015 11:00,0.666,0.759,0.101,25.982,,,,,,,,,,,,,
2015/08/15 11:00,15/08/2015 12:00,0.734,0.873,0.106,27.882,,,,,,,,,,,,,
2015/08/15 12:00,15/08/2015 13:00,0.747,0.899,0.112,29.374,,,,,,,,,,,,,
2015/08/15 13:00,15/08/2015 14:00,0.724,0.867,0.11,30.372,,,,,,,,,,,,,
2015/08/15 14:00,15/08/2015 15:00,0.656,0.765,0.105,30.795,,,,,,,,,,,,,
2015/08/15 15:00,15/08/2015 16:00,0.55,0.616,0.093,30.626,,,,,,,,,,,,,
2015/08/15 16:00,15/08/2015 17:00,0.392,0.407,0.082,29.847,,,,,,,,,,,,,
2015/08/15 17:00,15/08/2015 18:00,0.2,0.18,0.069,28.352,,,,,,,,,,,,,
2015/08/15 18:00,15/08/2015 19:00,0.03,0.005,0.044,26.072,,,,,,,,,,,,,
2015/08/15 19:00,15/08/2015 20:00,0,0,0,23.072,,,,,,,,,,,,,
2015/08/15 20:00,15/08/2015 21:00,0,0,0,21.028,,,,,,,,,,,,,
2015/08/15 21:00,15/08/2015 22:00,0,0,0,19.54,,,,,,,,,,,,,
2015/08/15 22:00,15/08/2015 23:00,0,0,0,18.506,,,,,,,,,,,,,
2015/08/15 23:00,16/08/2015 00:00,0,0,0,17.732,,,,,,,,,,,,,
2015/08/16 00:00,16/08/2015 01:00,0,0,0,17.104,,,,,,,,,,,,,
2015/08/16 01:00,16/08/2015 02:00,0,0,0,16.541,,,,,,,,,,,,,
2015/08/16 02:00,16/08/2015 03:00,0,0,0,16.016,,,,,,,,,,,,,
2015/08/16 03:00,16/08/2015 04:00,0,0,0,15.489,,,,,,,,,,,,,
2015/08/16 04:00,16/08/2015 05:00,0,0,0,15.025,,,,,,,,,,,,,
2015/08/16 05:00,16/08/2015 06:00,0,0,0,14.746,,,,,,,,,,,,,
2015/08/16 06:00,16/08/2015 07:00,0.024,0,0.04,15.497,,,,,,,,,,,,,
2015/08/16 07:00,16/08/2015 08:00,0.186,0.158,0.063,17.931,,,,,,,,,,,,,
2015/08/16 08:00,16/08/2015 09:00,0.4,0.406,0.07,20.867,,,,,,,,,,,,,
2015/08/16 09:00,16/08/2015 10:00,0.57,0.628,0.08,23.576,,,,,,,,,,,,,
2015/08/16 10:00,16/08/2015 11:00,0.687,0.804,0.088,25.902,,,,,,,,,,,,,
2015/08/16 11:00,16/08/2015 12:00,0.753,0.916,0.094,27.866,,,,,,,,,,,,,
2015/08/16 12:00,16/08/2015 13:00,0.77,0.952,0.097,29.351,,,,,,,,,,,,,
2015/08/16 13:00,16/08/2015 14:00,0.745,0.916,0.096,30.281,,,,,,,,,,,,,
2015/08/16 14:00,16/08/2015 15:00,0.675,0.807,0.092,30.642,,,,,,,,,,,,,
2015/08/16 15:00,16/08/2015 16:00,0.559,0.638,0.085,30.664,,,,,,,,,,,,,
2015/08/16 16:00,16/08/2015 17:00,0.397,0.421,0.076,30.23,,,,,,,,,,,,,
2015/08/16 17:00,16/08/2015 18:00,0.201,0.186,0.065,29.05,,,,,,,,,,,,,
2015/08/16 18:00,16/08/2015 19:00,0.028,0.005,0.042,26.982,,,,,,,,,,,,,
2015/08/16 19:00,16/08/2015 20:00,0,0,0,24.032,,,,,,,,,,,,,
2015/08/16 20:00,16/08/2015 21:00,0,0,0,22.155,,,,,,,,,,,,,
2015/08/16 21:00,16/08/2015 22:00,0,0,0,20.668,,,,,,,,,,,,,
2015/08/16 22:00,16/08/2015 23:00,0,0,0,19.523,,,,,,,,,,,,,
2015/08/16 23:00,17/08/2015 00:00,0,0,0,18.69,,,,,,,,,,,,,
2015/08/17 00:00,17/08/2015 01:00,0,0,0,18.026,,,,,,,,,,,,,
2015/08/17 01:00,17/08/2015 02:00,0,0,0,17.468,,,,,,,,,,,,,
2015/08/17 02:00,17/08/2015 03:00,0,0,0,17.027,,,,,,,,,,,,,
2015/08/17 03:00,17/08/2015 04:00,0,0,0,16.69,,,,,,,,,,,,,
2015/08/17 04:00,17/08/2015 05:00,0,0,0,16.429,,,,,,,,,,,,,
2015/08/17 05:00,17/08/2015 06:00,0,0,0,16.293,,,,,,,,,,,,,
2015/08/17 06:00,17/08/2015 07:00,0.025,0,0.041,16.921,,,,,,,,,,,,,
2015/08/17 07:00,17/08/2015 08:00,0.178,0.14,0.074,19.196,,,,,,,,,,,,,
2015/08/17 08:00,17/08/2015 09:00,0.387,0.385,0.08,22.32,,,,,,,,,,,,,
2015/08/17 09:00,17/08/2015 10:00,0.554,0.603,0.089,25.22,,,,,,,,,,,,,
2015/08/17 10:00,17/08/2015 11:00,0.669,0.778,0.097,27.821,,,,,,,,,,,,,
2015/08/17 11:00,17/08/2015 12:00,0.734,0.889,0.103,29.884,,,,,,,,,,,,,
2015/08/17 12:00,17/08/2015 13:00,0.751,0.924,0.106,31.344,,,,,,,,,,,,,
2015/08/17 13:00,17/08/2015 14:00,0.726,0.887,0.106,32.154,,,,,,,,,,,,,
2015/08/17 14:00,17/08/2015 15:00,0.657,0.777,0.102,32.281,,,,,,,,,,,,,
2015/08/17 15:00,17/08/2015 16:00,0.544,0.61,0.095,31.93,,,,,,,,,,,,,
2015/08/17 16:00,17/08/2015 17:00,0.384,0.395,0.086,31.02,,,,,,,,,,,,,
2015/08/17 17:00,17/08/2015 18:00,0.193,0.168,0.074,29.454,,,,,,,,,,,,,
2015/08/17 18:00,17/08/2015 19:00,0.029,0.004,0.045,26.996,,,,,,,,,,,,,
2015/08/17 19:00,17/08/2015 20:00,0,0,0,24.027,,,,,,,,,,,,,
2015/08/17 20:00,17/08/2015 21:00,0,0,0,21.669,,,,,,,,,,,,,
2015/08/17 21:00,17/08/2015 22:00,0,0,0,19.985,,,,,,,,,,,,,
2015/08/17 22:00,17/08/2015 23:00,0,0,0,19.073,,,,,,,,,,,,,
2015/08/17 23:00,18/08/2015 00:00,0,0,0,18.558,,,,,,,,,,,,,
2015/08/18 00:00,18/08/2015 01:00,0,0,0,18.18,,,,,,,,,,,,,
2015/08/18 01:00,18/08/2015 02:00,0,0,0,17.879,,,,,,,,,,,,,
2015/08/18 02:00,18/08/2015 03:00,0,0,0,17.582,,,,,,,,,,,,,
2015/08/18 03:00,18/08/2015 04:00,0,0,0,17.195,,,,,,,,,,,,,
2015/08/18 04:00,18/08/2015 05:00,0,0,0,16.808,,,,,,,,,,,,,
2015/08/18 05:00,18/08/2015 06:00,0,0,0,16.489,,,,,,,,,,,,,
2015/08/18 06:00,18/08/2015 07:00,0.024,0,0.04,16.58,,,,,,,,,,,,,
2015/08/18 07:00,18/08/2015 08:00,0.142,0.056,0.118,17.907,,,,,,,,,,,,,
2015/08/18 08:00,18/08/2015 09:00,0.325,0.24,0.144,19.999,,,,,,,,,,,,,
2015/08/18 09:00,18/08/2015 10:00,0.495,0.459,0.144,22.549,,,,,,,,,,,,,
2015/08/18 10:00,18/08/2015 11:00,0.635,0.676,0.132,25.066,,,,,,,,,,,,,
2015/08/18 11:00,18/08/2015 12:00,0.735,0.86,0.116,27.166,,,,,,,,,,,,,
2015/08/18 12:00,18/08/2015 13:00,0.756,0.904,0.116,28.566,,,,,,,,,,,,,
2015/08/18 13:00,18/08/2015 14:00,0.732,0.871,0.115,29.475,,,,,,,,,,,,,
2015/08/18 14:00,18/08/2015 15:00,0.663,0.766,0.11,29.921,,,,,,,,,,,,,
2015/08/18 15:00,18/08/2015 16:00,0.551,0.606,0.1,29.869,,,,,,,,,,,,,
2015/08/18 16:00,18/08/2015 17:00,0.389,0.393,0.09,29.226,,,,,,,,,,,,,
2015/08/18 17:00,18/08/2015 18:00,0.196,0.169,0.076,28.032,,,,,,,,,,,,,
2015/08/18 18:00,18/08/2015 19:00,0.03,0.004,0.045,26.18,,,,,,,,,,,,,
2015/08/18 19:00,18/08/2015 20:00,0,0,0,23.791,,,,,,,,,,,,,
2015/08/18 20:00,18/08/2015 21:00,0,0,0,22.039,,,,,,,,,,,,,
2015/08/18 21:00,18/08/2015 22:00,0,0,0,20.562,,,,,,,,,,,,,
2015/08/18 22:00,18/08/2015 23:00,0,0,0,19.397,,,,,,,,,,,,,
2015/08/18 23:00,19/08/2015 00:00,0,0,0,18.531,,,,,,,,,,,,,
2015/08/19 00:00,19/08/2015 01:00,0,0,0,17.926,,,,,,,,,,,,,
2015/08/19 01:00,19/08/2015 02:00,0,0,0,17.457,,,,,,,,,,,,,
2015/08/19 02:00,19/08/2015 03:00,0,0,0,17.039,,,,,,,,,,,,,
2015/08/19 03:00,19/08/2015 04:00,0,0,0,16.681,,,,,,,,,,,,,
2015/08/19 04:00,19/08/2015 05:00,0,0,0,16.396,,,,,,,,,,,,,
2015/08/19 05:00,19/08/2015 06:00,0,0,0,16.23,,,,,,,,,,,,,
2015/08/19 06:00,19/08/2015 07:00,0.021,0,0.037,17.048,,,,,,,,,,,,,
2015/08/19 07:00,19/08/2015 08:00,0.183,0.156,0.065,20.124,,,,,,,,,,,,,
2015/08/19 08:00,19/08/2015 09:00,0.389,0.395,0.075,23.738,,,,,,,,,,,,,
2015/08/19 09:00,19/08/2015 10:00,0.556,0.618,0.085,26.943,,,,,,,,,,,,,
2015/08/19 10:00,19/08/2015 11:00,0.671,0.794,0.092,29.628,,,,,,,,,,,,,
2015/08/19 11:00,19/08/2015 12:00,0.734,0.907,0.098,31.831,,,,,,,,,,,,,
2015/08/19 12:00,19/08/2015 13:00,0.752,0.945,0.101,33.504,,,,,,,,,,,,,
2015/08/19 13:00,19/08/2015 14:00,0.725,0.906,0.101,34.538,,,,,,,,,,,,,
2015/08/19 14:00,19/08/2015 15:00,0.656,0.795,0.097,34.938,,,,,,,,,,,,,
2015/08/19 15:00,19/08/2015 16:00,0.541,0.621,0.091,34.761,,,,,,,,,,,,,
2015/08/19 16:00,19/08/2015 17:00,0.382,0.404,0.082,34.075,,,,,,,,,,,,,
2015/08/19 17:00,19/08/2015 18:00,0.191,0.173,0.071,32.709,,,,,,,,,,,,,
2015/08/19 18:00,19/08/2015 19:00,0.027,0.004,0.042,30.287,,,,,,,,,,,,,
2015/08/19 19:00,19/08/2015 20:00,0,0,0,26.757,,,,,,,,,,,,,
2015/08/19 20:00,19/08/2015 21:00,0,0,0,24.561,,,,,,,,,,,,,
2015/08/19 21:00,19/08/2015 22:00,0,0,0,22.856,,,,,,,,,,,,,
2015/08/19 22:00,19/08/2015 23:00,0,0,0,21.644,,,,,,,,,,,,,
2015/08/19 23:00,20/08/2015 00:00,0,0,0,20.716,,,,,,,,,,,,,
2015/08/20 00:00,20/08/2015 01:00,0,0,0,19.998,,,,,,,,,,,,,
2015/08/20 01:00,20/08/2015 02:00,0,0,0,19.476,,,,,,,,,,,,,
2015/08/20 02:00,20/08/2015 03:00,0,0,0,19.206,,,,,,,,,,,,,
2015/08/20 03:00,20/08/2015 04:00,0,0,0,19.066,,,,,,,,,,,,,
2015/08/20 04:00,20/08/2015 05:00,0,0,0,18.85,,,,,,,,,,,,,
2015/08/20 05:00,20/08/2015 06:00,0,0,0,18.528,,,,,,,,,,,,,
2015/08/20 06:00,20/08/2015 07:00,0.025,0,0.042,19.076,,,,,,,,,,,,,
2015/08/20 07:00,20/08/2015 08:00,0.159,0.086,0.109,21.931,,,,,,,,,,,,,
2015/08/20 08:00,20/08/2015 09:00,0.323,0.244,0.147,25.204,,,,,,,,,,,,,
2015/08/20 09:00,20/08/2015 10:00,0.473,0.43,0.163,28.749,,,,,,,,,,,,,
2015/08/20 10:00,20/08/2015 11:00,0.592,0.611,0.165,31.761,,,,,,,,,,,,,
2015/08/20 11:00,20/08/2015 12:00,0.657,0.72,0.169,33.92,,,,,,,,,,,,,
2015/08/20 12:00,20/08/2015 13:00,0.683,0.772,0.167,35.286,,,,,,,,,,,,,
2015/08/20 13:00,20/08/2015 14:00,0.652,0.721,0.171,35.869,,,,,,,,,,,,,
2015/08/20 14:00,20/08/2015 15:00,0.602,0.657,0.155,35.913,,,,,,,,,,,,,
2015/08/20 15:00,20/08/2015 16:00,0.494,0.493,0.153,35.234,,,,,,,,,,,,,
2015/08/20 16:00,20/08/2015 17:00,0.259,0.128,0.2,33.354,,,,,,,,,,,,,
2015/08/20 17:00,20/08/2015 18:00,0.099,0.016,0.118,31.043,,,,,,,,,,,,,
2015/08/20 18:00,20/08/2015 19:00,0.016,0,0.032,28.629,,,,,,,,,,,,,
2015/08/20 19:00,20/08/2015 20:00,0,0,0,26.388,,,,,,,,,,,,,
2015/08/20 20:00,20/08/2015 21:00,0,0,0,24.892,,,,,,,,,,,,,
2015/08/20 21:00,20/08/2015 22:00,0,0,0,24.026,,,,,,,,,,,,,
2015/08/20 22:00,20/08/2015 23:00,0,0,0,23.44,,,,,,,,,,,,,
2015/08/20 23:00,21/08/2015 00:00,0,0,0,22.891,,,,,,,,,,,,,
2015/08/21 00:00,21/08/2015 01:00,0,0,0,22.379,,,,,,,,,,,,,
2015/08/21 01:00,21/08/2015 02:00,0,0,0,21.969,,,,,,,,,,,,,
2015/08/21 02:00,21/08/2015 03:00,0,0,0,21.754,,,,,,,,,,,,,
2015/08/21 03:00,21/08/2015 04:00,0,0,0,21.502,,,,,,,,,,,,,
2015/08/21 04:00,21/08/2015 05:00,0,0,0,21.201,,,,,,,,,,,,,
2015/08/21 05:00,21/08/2015 06:00,0,0,0,20.917,,,,,,,,,,,,,
2015/08/21 06:00,21/08/2015 07:00,0.022,0,0.039,21.376,,,,,,,,,,,,,
2015/08/21 07:00,21/08/2015 08:00,0.138,0.051,0.123,23.914,,,,,,,,,,,,,
2015/08/21 08:00,21/08/2015 09:00,0.262,0.131,0.19,26.638,,,,,,,,,,,,,
2015/08/21 09:00,21/08/2015 10:00,0.414,0.301,0.217,29.689,,,,,,,,,,,,,
2015/08/21 10:00,21/08/2015 11:00,0.558,0.528,0.199,32.306,,,,,,,,,,,,,
2015/08/21 11:00,21/08/2015 12:00,0.653,0.708,0.176,34.378,,,,,,,,,,,,,
2015/08/21 12:00,21/08/2015 13:00,0.677,0.756,0.177,35.925,,,,,,,,,,,,,
2015/08/21 13:00,21/08/2015 14:00,0.597,0.58,0.227,36.621,,,,,,,,,,,,,
2015/08/21 14:00,21/08/2015 15:00,0.481,0.366,0.265,36.413,,,,,,,,,,,,,
2015/08/21 15:00,21/08/2015 16:00,0.388,0.26,0.24,35.831,,,,,,,,,,,,,
2015/08/21 16:00,21/08/2015 17:00,0.293,0.194,0.179,34.798,,,,,,,,,,,,,
2015/08/21 17:00,21/08/2015 18:00,0.169,0.104,0.114,33.038,,,,,,,,,,,,,
2015/08/21 18:00,21/08/2015 19:00,0.029,0.002,0.048,30.055,,,,,,,,,,,,,
2015/08/21 19:00,21/08/2015 20:00,0,0,0,26.557,,,,,,,,,,,,,
2015/08/21 20:00,21/08/2015 21:00,0,0,0,24.233,,,,,,,,,,,,,
2015/08/21 21:00,21/08/2015 22:00,0,0,0,22.814,,,,,,,,,,,,,
2015/08/21 22:00,21/08/2015 23:00,0,0,0,22.022,,,,,,,,,,,,,
2015/08/21 23:00,22/08/2015 00:00,0,0,0,21.703,,,,,,,,,,,,,
2015/08/22 00:00,22/08/2015 01:00,0,0,0,21.518,,,,,,,,,,,,,
2015/08/22 01:00,22/08/2015 02:00,0,0,0,21.28,,,,,,,,,,,,,
2015/08/22 02:00,22/08/2015 03:00,0,0,0,20.91,,,,,,,,,,,,,
2015/08/22 03:00,22/08/2015 04:00,0,0,0,20.38,,,,,,,,,,,,,
2015/08/22 04:00,22/08/2015 05:00,0,0,0,19.727,,,,,,,,,,,,,
2015/08/22 05:00,22/08/2015 06:00,0,0,0,19.109,,,,,,,,,,,,,
2015/08/22 06:00,22/08/2015 07:00,0.018,0,0.033,19.285,,,,,,,,,,,,,
2015/08/22 07:00,22/08/2015 08:00,0.177,0.142,0.074,21.877,,,,,,,,,,,,,
2015/08/22 08:00,22/08/2015 09:00,0.377,0.373,0.085,25.491,,,,,,,,,,,,,
2015/08/22 09:00,22/08/2015 10:00,0.54,0.593,0.095,29.012,,,,,,,,,,,,,
2015/08/22 10:00,22/08/2015 11:00,0.653,0.765,0.104,31.434,,,,,,,,,,,,,
2015/08/22 11:00,22/08/2015 12:00,0.716,0.871,0.111,33.171,,,,,,,,,,,,,
2015/08/22 12:00,22/08/2015 13:00,0.729,0.892,0.118,34.189,,,,,,,,,,,,,
2015/08/22 13:00,22/08/2015 14:00,0.702,0.846,0.121,34.536,,,,,,,,,,,,,
2015/08/22 14:00,22/08/2015 15:00,0.63,0.727,0.12,34.208,,,,,,,,,,,,,
2015/08/22 15:00,22/08/2015 16:00,0.529,0.582,0.106,33.242,,,,,,,,,,,,,
2015/08/22 16:00,22/08/2015 17:00,0.375,0.377,0.094,31.686,,,,,,,,,,,,,
2015/08/22 17:00,22/08/2015 18:00,0.188,0.157,0.079,29.504,,,,,,,,,,,,,
2015/08/22 18:00,22/08/2015 19:00,0.026,0.003,0.042,26.709,,,,,,,,,,,,,
2015/08/22 19:00,22/08/2015 20:00,0,0,0,23.898,,,,,,,,,,,,,
2015/08/22 20:00,22/08/2015 21:00,0,0,0,22.019,,,,,,,,,,,,,
2015/08/22 21:00,22/08/2015 22:00,0,0,0,20.903,,,,,,,,,,,,,
