time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015/01/17 05:00,17/01/2015 05:00,0,0,0,-0.133,0
2015/01/17 06:00,17/01/2015 06:00,0,0,0,0.306,0
2015/01/17 07:00,17/01/2015 07:00,0,0,0,0.42,0
2015/01/17 08:00,17/01/2015 08:00,0.003,0.007,0.004,0.666,0
2015/01/17 09:00,17/01/2015 09:00,0.139,0.124,0.036,1.263,0
2015/01/17 10:00,17/01/2015 10:00,0.336,0.297,0.067,2.094,0
2015/01/17 11:00,17/01/2015 11:00,0.501,0.473,0.076,3.081,0
2015/01/17 12:00,17/01/2015 12:00,0.59,0.58,0.075,3.888,0
2015/01/17 13:00,17/01/2015 13:00,0.473,0.424,0.096,4.304,0
2015/01/17 14:00,17/01/2015 14:00,0.306,0.243,0.092,4.037,0
2015/01/17 15:00,17/01/2015 15:00,0.25,0.222,0.053,2.896,0
2015/01/17 16:00,17/01/2015 16:00,0.026,0.033,0.009,1.651,0
2015/01/17 17:00,17/01/2015 17:00,0,0,0,1.458,0
2015/01/17 18:00,17/01/2015 18:00,0,0,0,1.237,0
2015/01/17 19:00,17/01/2015 19:00,0,0,0,1.1,0
2015/01/17 20:00,17/01/2015 20:00,0,0,0,0.98,0
2015/01/17 21:00,17/01/2015 21:00,0,0,0,0.89,0
2015/01/17 22:00,17/01/2015 22:00,0,0,0,0.837,0
2015/01/17 23:00,17/01/2015 23:00,0,0,0,0.737,0
2015/01/18 00:00,18/01/2015 00:00,0,0,0,0.454,0
2015/01/18 01:00,18/01/2015 01:00,0,0,0,0.204,0
2015/01/18 02:00,18/01/2015 02:00,0,0,0,0.089,0
2015/01/18 03:00,18/01/2015 03:00,0,0,0,-0.107,0
2015/01/18 04:00,18/01/2015 04:00,0,0,0,-0.414,0
2015/01/18 05:00,18/01/2015 05:00,0,0,0,-0.77,0
2015/01/18 06:00,18/01/2015 06:00,0,0,0,-1.119,0
2015/01/18 07:00,18/01/2015 07:00,0,0,0,-1.384,0
2015/01/18 08:00,18/01/2015 08:00,0.003,0.006,0.004,-1.373,0
2015/01/18 09:00,18/01/2015 09:00,0.117,0.099,0.038,-0.483,0
2015/01/18 10:00,18/01/2015 10:00,0.164,0.101,0.084,0.854,0
2015/01/18 11:00,18/01/2015 11:00,0.391,0.324,0.1,2.512,0
2015/01/18 12:00,18/01/2015 12:00,0.537,0.5,0.092,3.604,0
2015/01/18 13:00,18/01/2015 13:00,0.569,0.551,0.079,3.848,0
2015/01/18 14:00,18/01/2015 14:00,0.27,0.203,0.093,3.424,0
2015/01/18 15:00,18/01/2015 15:00,0.06,0.03,0.049,2.259,0
2015/01/18 16:00,18/01/2015 16:00,0.002,0.003,0.007,1.37,0
2015/01/18 17:00,18/01/2015 17:00,0,0,0,0.92,0
2015/01/18 18:00,18/01/2015 18:00,0,0,0,0.319,0
2015/01/18 19:00,18/01/2015 19:00,0,0,0,-0.325,0
2015/01/18 20:00,18/01/2015 20:00,0,0,0,-0.69,0
2015/01/18 21:00,18/01/2015 21:00,0,0,0,-1.026,0
2015/01/18 22:00,18/01/2015 22:00,0,0,0,-1.222,0
2015/01/18 23:00,18/01/2015 23:00,0,0,0,-1.301,0
2015/01/19 00:00,19/01/2015 00:00,0,0,0,-1.455,0
2015/01/19 01:00,19/01/2015 01:00,0,0,0,-1.797,0
2015/01/19 02:00,19/01/2015 02:00,0,0,0,-2.233,0
2015/01/19 03:00,19/01/2015 03:00,0,0,0,-2.494,0
2015/01/19 04:00,19/01/2015 04:00,0,0,0,-2.465,0
2015/01/19 05:00,19/01/2015 05:00,0,0,0,-2.566,0
2015/01/19 06:00,19/01/2015 06:00,0,0,0,-2.732,0
2015/01/19 07:00,19/01/2015 07:00,0,0,0,-2.815,0
2015/01/19 08:00,19/01/2015 08:00,0.002,0.006,0.004,-2.384,0
2015/01/19 09:00,19/01/2015 09:00,0.13,0.11,0.039,-0.924,0
2015/01/19 10:00,19/01/2015 10:00,0.403,0.376,0.058,0.532,0
2015/01/19 11:00,19/01/2015 11:00,0.578,0.575,0.06,1.863,0
2015/01/19 12:00,19/01/2015 12:00,0.517,0.471,0.095,2.543,0
2015/01/19 13:00,19/01/2015 13:00,0.26,0.157,0.128,2.704,0
2015/01/19 14:00,19/01/2015 14:00,0.185,0.106,0.101,2.233,0
2015/01/19 15:00,19/01/2015 15:00,0.154,0.113,0.061,0.123,0
2015/01/19 16:00,19/01/2015 16:00,0.003,0.004,0.008,-1.317,0
2015/01/19 17:00,19/01/2015 17:00,0,0,0,-1.394,0
2015/01/19 18:00,19/01/2015 18:00,0,0,0,-1.243,0
2015/01/19 19:00,19/01/2015 19:00,0,0,0,-1.169,0
2015/01/19 20:00,19/01/2015 20:00,0,0,0,-1.358,0
2015/01/19 21:00,19/01/2015 21:00,0,0,0,-1.798,0
2015/01/19 22:00,19/01/2015 22:00,0,0,0,-2.278,0
2015/01/19 23:00,19/01/2015 23:00,0,0,0,-2.777,0
2015/01/20 00:00,20/01/2015 00:00,0,0,0,-3.195,0
2015/01/20 01:00,20/01/2015 01:00,0,0,0,-3.507,0
2015/01/20 02:00,20/01/2015 02:00,0,0,0,-3.757,0
2015/01/20 03:00,20/01/2015 03:00,0,0,0,-3.739,0
2015/01/20 04:00,20/01/2015 04:00,0,0,0,-3.542,0
2015/01/20 05:00,20/01/2015 05:00,0,0,0,-3.568,0
2015/01/20 06:00,20/01/2015 06:00,0,0,0,-3.434,0
2015/01/20 07:00,20/01/2015 07:00,0,0,0,-3.104,0
2015/01/20 08:00,20/01/2015 08:00,0,0,0.003,-2.293,0
2015/01/20 09:00,20/01/2015 09:00,0.022,0.005,0.032,-1.059,0
2015/01/20 10:00,20/01/2015 10:00,0.096,0.037,0.078,0.095,0
2015/01/20 11:00,20/01/2015 11:00,0.275,0.18,0.12,1.215,0
2015/01/20 12:00,20/01/2015 12:00,0.499,0.444,0.101,2.006,0
2015/01/20 13:00,20/01/2015 13:00,0.576,0.552,0.082,2.284,0
2015/01/20 14:00,20/01/2015 14:00,0.418,0.369,0.084,1.93,0
2015/01/20 15:00,20/01/2015 15:00,0.062,0.028,0.052,0.616,0
2015/01/20 16:00,20/01/2015 16:00,0.001,0.001,0.006,-0.31,0
2015/01/20 17:00,20/01/2015 17:00,0,0,0,-0.129,0
2015/01/20 18:00,20/01/2015 18:00,0,0,0,-0.041,0
2015/01/20 19:00,20/01/2015 19:00,0,0,0,-0.001,0
2015/01/20 20:00,20/01/2015 20:00,0,0,0,0.089,0
2015/01/20 21:00,20/01/2015 21:00,0,0,0,0.409,0
2015/01/20 22:00,20/01/2015 22:00,0,0,0,0.622,0
2015/01/20 23:00,20/01/2015 23:00,0,0,0,1.019,0
2015/01/21 00:00,21/01/2015 00:00,0,0,0,1.254,0
2015/01/21 01:00,21/01/2015 01:00,0,0,0,1.454,0
2015/01/21 02:00,21/01/2015 02:00,0,0,0,1.608,0
2015/01/21 03:00,21/01/2015 03:00,0,0,0,1.662,0
2015/01/21 04:00,21/01/2015 04:00,0,0,0,1.588,0
2015/01/21 05:00,21/01/2015 05:00,0,0,0,1.521,0
2015/01/21 06:00,21/01/2015 06:00,0,0,0,1.394,0
2015/01/21 07:00,21/01/2015 07:00,0,0,0,1.343,0
2015/01/21 08:00,21/01/2015 08:00,0,0,0.001,1.428,0
2015/01/21 09:00,21/01/2015 09:00,0.002,0,0.009,1.604,0
2015/01/21 10:00,21/01/2015 10:00,0.024,0,0.039,1.816,0
2015/01/21 11:00,21/01/2015 11:00,0.033,0,0.049,2.02,0
2015/01/21 12:00,21/01/2015 12:00,0.045,0,0.063,2.108,0
2015/01/21 13:00,21/01/2015 13:00,0.055,0,0.073,2.072,0
2015/01/21 14:00,21/01/2015 14:00,0.027,0,0.042,1.787,0
2015/01/21 15:00,21/01/2015 15:00,0.019,0.001,0.032,1.115,0
2015/01/21 16:00,21/01/2015 16:00,0,0,0.005,0.424,0
2015/01/21 17:00,21/01/2015 17:00,0,0,0,0.169,0
2015/01/21 18:00,21/01/2015 18:00,0,0,0,-0.079,0
2015/01/21 19:00,21/01/2015 19:00,0,0,0,-0.328,0
2015/01/21 20:00,21/01/2015 20:00,0,0,0,-0.572,0
2015/01/21 21:00,21/01/2015 21:00,0,0,0,-0.876,0
2015/01/21 22:00,21/01/2015 22:00,0,0,0,-1.229,0
2015/01/21 23:00,21/01/2015 23:00,0,0,0,-1.381,0
2015/01/22 00:00,22/01/2015 00:00,0,0,0,-1.343,0
2015/01/22 01:00,22/01/2015 01:00,0,0,0,-1.375,0
2015/01/22 02:00,22/01/2015 02:00,0,0,0,-1.49,0
2015/01/22 03:00,22/01/2015 03:00,0,0,0,-1.736,0
2015/01/22 04:00,22/01/2015 04:00,0,0,0,-1.992,0
2015/01/22 05:00,22/01/2015 05:00,0,0,0,-2.173,0
2015/01/22 06:00,22/01/2015 06:00,0,0,0,-2.288,0
2015/01/22 07:00,22/01/2015 07:00,0,0,0,-2.387,0
2015/01/22 08:00,22/01/2015 08:00,0,0,0.003,-2.087,0
2015/01/22 09:00,22/01/2015 09:00,0.028,0.009,0.035,-1.052,0
2015/01/22 10:00,22/01/2015 10:00,0.166,0.097,0.09,-0.064,0
2015/01/22 11:00,22/01/2015 11:00,0.359,0.273,0.115,1.187,0
2015/01/22 12:00,22/01/2015 12:00,0.223,0.13,0.115,2.011,0
2015/01/22 13:00,22/01/2015 13:00,0.076,0.005,0.091,2.258,0
2015/01/22 14:00,22/01/2015 14:00,0.156,0.083,0.095,2.273,0
2015/01/22 15:00,22/01/2015 15:00,0.075,0.04,0.054,1.488,0
2015/01/22 16:00,22/01/2015 16:00,0,0,0.006,0.639,0
2015/01/22 17:00,22/01/2015 17:00,0,0,0,0.134,0
2015/01/22 18:00,22/01/2015 18:00,0,0,0,-0.181,0
2015/01/22 19:00,22/01/2015 19:00,0,0,0,-0.404,0
2015/01/22 20:00,22/01/2015 20:00,0,0,0,-0.62,0
2015/01/22 21:00,22/01/2015 21:00,0,0,0,-1.013,0
2015/01/22 22:00,22/01/2015 22:00,0,0,0,-1.858,0
2015/01/22 23:00,22/01/2015 23:00,0,0,0,-2.809,0
2015/01/23 00:00,23/01/2015 00:00,0,0,0,-3.582,0
2015/01/23 01:00,23/01/2015 01:00,0,0,0,-3.971,0
2015/01/23 02:00,23/01/2015 02:00,0,0,0,-4.084,0
2015/01/23 03:00,23/01/2015 03:00,0,0,0,-3.942,0
2015/01/23 04:00,23/01/2015 04:00,0,0,0,-3.457,0
2015/01/23 05:00,23/01/2015 05:00,0,0,0,-3.104,0
2015/01/23 06:00,23/01/2015 06:00,0,0,0,-3.013,0
2015/01/23 07:00,23/01/2015 07:00,0,0,0,-2.759,0
2015/01/23 08:00,23/01/2015 08:00,0.011,0.016,0.006,-2.428,0
2015/01/23 09:00,23/01/2015 09:00,0.142,0.117,0.044,-1.533,0
2015/01/23 10:00,23/01/2015 10:00,0.274,0.211,0.086,-0.128,0
2015/01/23 11:00,23/01/2015 11:00,0.267,0.192,0.099,1.069,0
2015/01/23 12:00,23/01/2015 12:00,0.091,0.009,0.102,2.018,0
2015/01/23 13:00,23/01/2015 13:00,0.083,0.014,0.088,2.781,0
2015/01/23 14:00,23/01/2015 14:00,0.036,0.007,0.046,3.092,0
2015/01/23 15:00,23/01/2015 15:00,0.02,0.001,0.034,3.119,0
2015/01/23 16:00,23/01/2015 16:00,0,0,0.004,3.212,0
2015/01/23 17:00,23/01/2015 17:00,0,0,0,3.42,0
2015/01/23 18:00,23/01/2015 18:00,0,0,0,3.815,0
2015/01/23 19:00,23/01/2015 19:00,0,0,0,4.258,0
2015/01/23 20:00,23/01/2015 20:00,0,0,0,4.629,0
2015/01/23 21:00,23/01/2015 21:00,0,0,0,4.68,0
2015/01/23 22:00,23/01/2015 22:00,0,0,0,3.704,0
2015/01/23 23:00,23/01/2015 23:00,0,0,0,3.142,0
2015/01/24 00:00,24/01/2015 00:00,0,0,0,2.183,0
2015/01/24 01:00,24/01/2015 01:00,0,0,0,1.895,0
2015/01/24 02:00,24/01/2015 02:00,0,0,0,1.521,0
2015/01/24 03:00,24/01/2015 03:00,0,0,0,0.978,0
2015/01/24 04:00,24/01/2015 04:00,0,0,0,0.408,0
2015/01/24 05:00,24/01/2015 05:00,0,0,0,0.039,0
2015/01/24 06:00,24/01/2015 06:00,0,0,0,-0.099,0
2015/01/24 07:00,24/01/2015 07:00,0,0,0,-0.384,0
2015/01/24 08:00,24/01/2015 08:00,0.005,0.008,0.006,-0.001,0
2015/01/24 09:00,24/01/2015 09:00,0.102,0.075,0.047,1.603,0
2015/01/24 10:00,24/01/2015 10:00,0.354,0.311,0.074,3.082,0
2015/01/24 11:00,24/01/2015 11:00,0.551,0.534,0.076,4.403,0
2015/01/24 12:00,24/01/2015 12:00,0.471,0.401,0.119,5.32,0
2015/01/24 13:00,24/01/2015 13:00,0.379,0.287,0.13,5.653,0
2015/01/24 14:00,24/01/2015 14:00,0.319,0.245,0.106,5.302,0
2015/01/24 15:00,24/01/2015 15:00,0.251,0.207,0.07,3.9,0
2015/01/24 16:00,24/01/2015 16:00,0.019,0.019,0.014,2.027,0
2015/01/24 17:00,24/01/2015 17:00,0,0,0,1.08,0
2015/01/24 18:00,24/01/2015 18:00,0,0,0,0.531,0
2015/01/24 19:00,24/01/2015 19:00,0,0,0,0.019,0
2015/01/24 20:00,24/01/2015 20:00,0,0,0,-0.332,0
2015/01/24 21:00,24/01/2015 21:00,0,0,0,-0.38,0
2015/01/24 22:00,24/01/2015 22:00,0,0,0,-0.552,0
2015/01/24 23:00,24/01/2015 23:00,0,0,0,-0.878,0
2015/01/25 00:00,25/01/2015 00:00,0,0,0,-0.875,0
2015/01/25 01:00,25/01/2015 01:00,0,0,0,-0.698,0
2015/01/25 02:00,25/01/2015 02:00,0,0,0,-0.097,0
2015/01/25 03:00,25/01/2015 03:00,0,0,0,0.195,0
2015/01/25 04:00,25/01/2015 04:00,0,0,0,0.155,0
2015/01/25 05:00,25/01/2015 05:00,0,0,0,-0.251,0
2015/01/25 06:00,25/01/2015 06:00,0,0,0,-0.482,0
2015/01/25 07:00,25/01/2015 07:00,0,0,0,-0.202,0
2015/01/25 08:00,25/01/2015 08:00,0.001,0.003,0.006,0.994,0
2015/01/25 09:00,25/01/2015 09:00,0.071,0.041,0.049,3.171,0
2015/01/25 10:00,25/01/2015 10:00,0.238,0.174,0.091,5.053,0
2015/01/25 11:00,25/01/2015 11:00,0.447,0.393,0.102,6.667,0
2015/01/25 12:00,25/01/2015 12:00,0.277,0.162,0.147,7.846,0
2015/01/25 13:00,25/01/2015 13:00,0.297,0.19,0.141,8.166,0
2015/01/25 14:00,25/01/2015 14:00,0.105,0.036,0.092,7.947,0
2015/01/25 15:00,25/01/2015 15:00,0.068,0.035,0.054,7.371,0
2015/01/25 16:00,25/01/2015 16:00,0.023,0.02,0.018,6.653,0
2015/01/25 17:00,25/01/2015 17:00,0,0,0,6.647,0
2015/01/25 18:00,25/01/2015 18:00,0,0,0,6.757,0
2015/01/25 19:00,25/01/2015 19:00,0,0,0,6.745,0
2015/01/25 20:00,25/01/2015 20:00,0,0,0,6.733,0
2015/01/25 21:00,25/01/2015 21:00,0,0,0,6.829,0
2015/01/25 22:00,25/01/2015 22:00,0,0,0,7.256,0
2015/01/25 23:00,25/01/2015 23:00,0,0,0,7.639,0
2015/01/26 00:00,26/01/2015 00:00,0,0,0,7.907,0
2015/01/26 01:00,26/01/2015 01:00,0,0,0,8.068,0
2015/01/26 02:00,26/01/2015 02:00,0,0,0,8.12,0
2015/01/26 03:00,26/01/2015 03:00,0,0,0,8.173,0
2015/01/26 04:00,26/01/2015 04:00,0,0,0,8.222,0
2015/01/26 05:00,26/01/2015 05:00,0,0,0,8.027,0
2015/01/26 06:00,26/01/2015 06:00,0,0,0,7.39,0
2015/01/26 07:00,26/01/2015 07:00,0,0,0,6.337,0
2015/01/26 08:00,26/01/2015 08:00,0,0.001,0.005,5.454,0
2015/01/26 09:00,26/01/2015 09:00,0.021,0.003,0.033,5.754,0
2015/01/26 10:00,26/01/2015 10:00,0.151,0.085,0.09,6.4,0
2015/01/26 11:00,26/01/2015 11:00,0.384,0.309,0.117,6.936,0
2015/01/26 12:00,26/01/2015 12:00,0.233,0.11,0.152,6.989,0
2015/01/26 13:00,26/01/2015 13:00,0.183,0.069,0.14,6.566,0
2015/01/26 14:00,26/01/2015 14:00,0.216,0.128,0.115,6.239,0
2015/01/26 15:00,26/01/2015 15:00,0.054,0.016,0.056,5.751,0
2015/01/26 16:00,26/01/2015 16:00,0.003,0.001,0.01,5.072,0
2015/01/26 17:00,26/01/2015 17:00,0,0,0,4.432,0
2015/01/26 18:00,26/01/2015 18:00,0,0,0,3.108,0
2015/01/26 19:00,26/01/2015 19:00,0,0,0,2.412,0
2015/01/26 20:00,26/01/2015 20:00,0,0,0,1.965,0
2015/01/26 21:00,26/01/2015 21:00,0,0,0,2.068,0
2015/01/26 22:00,26/01/2015 22:00,0,0,0,2.131,0
2015/01/26 23:00,26/01/2015 23:00,0,0,0,2.202,0
2015/01/27 00:00,27/01/2015 00:00,0,0,0,2.23,0
2015/01/27 01:00,27/01/2015 01:00,0,0,0,2.289,0
2015/01/27 02:00,27/01/2015 02:00,0,0,0,2.558,0
2015/01/27 03:00,27/01/2015 03:00,0,0,0,2.84,0
2015/01/27 04:00,27/01/2015 04:00,0,0,0,3.205,0
2015/01/27 05:00,27/01/2015 05:00,0,0,0,3.485,0
2015/01/27 06:00,27/01/2015 06:00,0,0,0,3.483,0
2015/01/27 07:00,27/01/2015 07:00,0,0,0,3.285,0
2015/01/27 08:00,27/01/2015 08:00,0.002,0.003,0.007,3.932,0
2015/01/27 09:00,27/01/2015 09:00,0.041,0.013,0.046,5.427,0
2015/01/27 10:00,27/01/2015 10:00,0.055,0.004,0.07,6.621,0
2015/01/27 11:00,27/01/2015 11:00,0.112,0.027,0.108,7.702,0
2015/01/27 12:00,27/01/2015 12:00,0.221,0.097,0.153,8.229,0
2015/01/27 13:00,27/01/2015 13:00,0.131,0.029,0.126,8.201,0
2015/01/27 14:00,27/01/2015 14:00,0.072,0.008,0.085,7.559,0
2015/01/27 15:00,27/01/2015 15:00,0.039,0.007,0.05,6.549,0
2015/01/27 16:00,27/01/2015 16:00,0.004,0.002,0.011,5.528,0
2015/01/27 17:00,27/01/2015 17:00,0,0,0,4.991,0
2015/01/27 18:00,27/01/2015 18:00,0,0,0,4.38,0
2015/01/27 19:00,27/01/2015 19:00,0,0,0,3.946,0
2015/01/27 20:00,27/01/2015 20:00,0,0,0,3.638,0
2015/01/27 21:00,27/01/2015 21:00,0,0,0,4.092,0
2015/01/27 22:00,27/01/2015 22:00,0,0,0,3.993,0
2015/01/27 23:00,27/01/2015 23:00,0,0,0,3.991,0
2015/01/28 00:00,28/01/2015 00:00,0,0,0,4.373,0
2015/01/28 01:00,28/01/2015 01:00,0,0,0,5.271,0
2015/01/28 02:00,28/01/2015 02:00,0,0,0,6.461,0
2015/01/28 03:00,28/01/2015 03:00,0,0,0,6.942,0
2015/01/28 04:00,28/01/2015 04:00,0,0,0,7.262,0
2015/01/28 05:00,28/01/2015 05:00,0,0,0,8.129,0
2015/01/28 06:00,28/01/2015 06:00,0,0,0,8.92,0
2015/01/28 07:00,28/01/2015 07:00,0,0,0,9.574,0
2015/01/28 08:00,28/01/2015 08:00,0.004,0.006,0.007,9.356,0
2015/01/28 09:00,28/01/2015 09:00,0.161,0.154,0.033,7.374,0
2015/01/28 10:00,28/01/2015 10:00,0.07,0.024,0.067,6.077,0
2015/01/28 11:00,28/01/2015 11:00,0.205,0.116,0.115,5.108,0
2015/01/28 12:00,28/01/2015 12:00,0.387,0.291,0.133,4.182,0
2015/01/28 13:00,28/01/2015 13:00,0.252,0.14,0.138,4.252,0
2015/01/28 14:00,28/01/2015 14:00,0.288,0.203,0.113,4.275,0
2015/01/28 15:00,28/01/2015 15:00,0.169,0.12,0.072,3.846,0
2015/01/28 16:00,28/01/2015 16:00,0.024,0.021,0.018,2.942,0
2015/01/28 17:00,28/01/2015 17:00,0,0,0,2.537,0
2015/01/28 18:00,28/01/2015 18:00,0,0,0,2.376,0
2015/01/28 19:00,28/01/2015 19:00,0,0,0,2.254,0
2015/01/28 20:00,28/01/2015 20:00,0,0,0,2.218,0
2015/01/28 21:00,28/01/2015 21:00,0,0,0,2.28,0
2015/01/28 22:00,28/01/2015 22:00,0,0,0,2.321,0
2015/01/28 23:00,28/01/2015 23:00,0,0,0,2.326,0
2015/01/29 00:00,29/01/2015 00:00,0,0,0,2.245,0
2015/01/29 01:00,29/01/2015 01:00,0,0,0,2.095,0
2015/01/29 02:00,29/01/2015 02:00,0,0,0,2.002,0
2015/01/29 03:00,29/01/2015 03:00,0,0,0,1.869,0
2015/01/29 04:00,29/01/2015 04:00,0,0,0,1.705,0
2015/01/29 05:00,29/01/2015 05:00,0,0,0,1.624,0
2015/01/29 06:00,29/01/2015 06:00,0,0,0,1.662,0
2015/01/29 07:00,29/01/2015 07:00,0,0,0,1.728,0
2015/01/29 08:00,29/01/2015 08:00,0,0,0.003,1.967,0
2015/01/29 09:00,29/01/2015 09:00,0.031,0.006,0.041,2.503,0
2015/01/29 10:00,29/01/2015 10:00,0.169,0.092,0.1,2.936,0
2015/01/29 11:00,29/01/2015 11:00,0.105,0.028,0.098,3.057,0
2015/01/29 12:00,29/01/2015 12:00,0.037,0.002,0.052,2.906,0
2015/01/29 13:00,29/01/2015 13:00,0.12,0.041,0.1,2.296,0
2015/01/29 14:00,29/01/2015 14:00,0.257,0.183,0.097,1.566,0
2015/01/29 15:00,29/01/2015 15:00,0.227,0.177,0.073,0.99,0
2015/01/29 16:00,29/01/2015 16:00,0.022,0.019,0.018,0.402,0
2015/01/29 17:00,29/01/2015 17:00,0,0,0,0.639,0
2015/01/29 18:00,29/01/2015 18:00,0,0,0,1.16,0
2015/01/29 19:00,29/01/2015 19:00,0,0,0,0.939,0
2015/01/29 20:00,29/01/2015 20:00,0,0,0,0.548,0
2015/01/29 21:00,29/01/2015 21:00,0,0,0,0.743,0
2015/01/29 22:00,29/01/2015 22:00,0,0,0,1.313,0
2015/01/29 23:00,29/01/2015 23:00,0,0,0,1.631,0
2015/01/30 00:00,30/01/2015 00:00,0,0,0,1.253,0
2015/01/30 01:00,30/01/2015 01:00,0,0,0,0.722,0
2015/01/30 02:00,30/01/2015 02:00,0,0,0,0.257,0
2015/01/30 03:00,30/01/2015 03:00,0,0,0,0.321,0
2015/01/30 04:00,30/01/2015 04:00,0,0,0,0.285,0
2015/01/30 05:00,30/01/2015 05:00,0,0,0,0.162,0
2015/01/30 06:00,30/01/2015 06:00,0,0,0,0.153,0
2015/01/30 07:00,30/01/2015 07:00,0,0,0,0.271,0
2015/01/30 08:00,30/01/2015 08:00,0.03,0.037,0.008,1.002,0
2015/01/30 09:00,30/01/2015 09:00,0.21,0.191,0.043,2.566,0
2015/01/30 10:00,30/01/2015 10:00,0.156,0.082,0.098,4.095,0
2015/01/30 11:00,30/01/2015 11:00,0.208,0.106,0.128,4.918,0
2015/01/30 12:00,30/01/2015 12:00,0.119,0.033,0.108,5.1,0
2015/01/30 13:00,30/01/2015 13:00,0.377,0.279,0.135,5.017,0
2015/01/30 14:00,30/01/2015 14:00,0.321,0.241,0.112,4.717,0
2015/01/30 15:00,30/01/2015 15:00,0.097,0.051,0.066,3.916,0
2015/01/30 16:00,30/01/2015 16:00,0.041,0.041,0.017,2.591,0
2015/01/30 17:00,30/01/2015 17:00,0,0,0,1.577,0
2015/01/30 18:00,30/01/2015 18:00,0,0,0,0.963,0
2015/01/30 19:00,30/01/2015 19:00,0,0,0,0.645,0
2015/01/30 20:00,30/01/2015 20:00,0,0,0,0.302,0
2015/01/30 21:00,30/01/2015 21:00,0,0,0,0.168,0
2015/01/30 22:00,30/01/2015 22:00,0,0,0,0.29,0
2015/01/30 23:00,30/01/2015 23:00,0,0,0,0.523,0
2015/01/31 00:00,31/01/2015 00:00,0,0,0,0.783,0
2015/01/31 01:00,31/01/2015 01:00,0,0,0,1.032,0
2015/01/31 02:00,31/01/2015 02:00,0,0,0,1.239,0
2015/01/31 03:00,31/01/2015 03:00,0,0,0,1.524,0
2015/01/31 04:00,31/01/2015 04:00,0,0,0,1.728,0
2015/01/31 05:00,31/01/2015 05:00,0,0,0,1.821,0
2015/01/31 06:00,31/01/2015 06:00,0,0,0,1.809,0
2015/01/31 07:00,31/01/2015 07:00,0,0,0,1.827,0
2015/01/31 08:00,31/01/2015 08:00,0,0,0.006,2.113,0
2015/01/31 09:00,31/01/2015 09:00,0.061,0.035,0.045,2.857,0
2015/01/31 10:00,31/01/2015 10:00,0.131,0.058,0.096,3.719,0
2015/01/31 11:00,31/01/2015 11:00,0.241,0.145,0.123,4.362,0
2015/01/31 12:00,31/01/2015 12:00,0.336,0.238,0.131,4.811,0
2015/01/31 13:00,31/01/2015 13:00,0.22,0.092,0.153,4.958,0
2015/01/31 14:00,31/01/2015 14:00,0.116,0.03,0.108,4.582,0
2015/01/31 15:00,31/01/2015 15:00,0.039,0.003,0.054,3.64,0
2015/01/31 16:00,31/01/2015 16:00,0.013,0.007,0.02,2.408,0
2015/01/31 17:00,31/01/2015 17:00,0,0,0,1.697,0
2015/01/31 18:00,31/01/2015 18:00,0,0,0,1.405,0
2015/01/31 19:00,31/01/2015 19:00,0,0,0,1.302,0
2015/01/31 20:00,31/01/2015 20:00,0,0,0,1.391,0
2015/01/31 21:00,31/01/2015 21:00,0,0,0,1.453,0
2015/01/31 22:00,31/01/2015 22:00,0,0,0,1.23,0
2015/01/31 23:00,31/01/2015 23:00,0,0,0,1.122,0
2015/02/01 00:00,01/02/2015 00:00,0,0,0,1.2,0
2015/02/01 01:00,01/02/2015 01:00,0,0,0,1.144,0
2015/02/01 02:00,01/02/2015 02:00,0,0,0,0.97,0
2015/02/01 03:00,01/02/2015 03:00,0,0,0,0.912,0
2015/02/01 04:00,01/02/2015 04:00,0,0,0,0.978,0
2015/02/01 05:00,01/02/2015 05:00,0,0,0,1.005,0
2015/02/01 06:00,01/02/2015 06:00,0,0,0,0.907,0
2015/02/01 07:00,01/02/2015 07:00,0,0,0,0.765,0
2015/02/01 08:00,01/02/2015 08:00,0,0,0.004,0.985,0
2015/02/01 09:00,01/02/2015 09:00,0.136,0.112,0.045,1.714,0
2015/02/01 10:00,01/02/2015 10:00,0.133,0.047,0.107,2.446,0
2015/02/01 11:00,01/02/2015 11:00,0.248,0.135,0.139,2.908,0
2015/02/01 12:00,01/02/2015 12:00,0.286,0.157,0.156,3.123,0
2015/02/01 13:00,01/02/2015 13:00,0.306,0.175,0.16,3.191,0
2015/02/01 14:00,01/02/2015 14:00,0.233,0.131,0.127,2.959,0
2015/02/01 15:00,01/02/2015 15:00,0.237,0.186,0.074,2.053,0
2015/02/01 16:00,01/02/2015 16:00,0.084,0.067,0.036,-0.108,0
2015/02/01 17:00,01/02/2015 17:00,0,0,0,-1.58,0
2015/02/01 18:00,01/02/2015 18:00,0,0,0,-2.402,0
2015/02/01 19:00,01/02/2015 19:00,0,0,0,-3.126,0
2015/02/01 20:00,01/02/2015 20:00,0,0,0,-3.407,0
2015/02/01 21:00,01/02/2015 21:00,0,0,0,-3.478,0
2015/02/01 22:00,01/02/2015 22:00,0,0,0,-3.6,0
2015/02/01 23:00,01/02/2015 23:00,0,0,0,-3.68,0
2015/02/02 00:00,02/02/2015 00:00,0,0,0,-3.745,0
2015/02/02 01:00,02/02/2015 01:00,0,0,0,-3.836,0
2015/02/02 02:00,02/02/2015 02:00,0,0,0,-3.846,0
2015/02/02 03:00,02/02/2015 03:00,0,0,0,-3.531,0
