# Renewables.ninja Solar PV (Point API) - 31.626, -7.989 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Africa/Casablanca, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Africa/Casablanca"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""31.6258257"""," ""lon"": ""-7.9891608"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
2015/06/08 20:00,08/06/2015 21:00,0,0,0,18.797,0,,,,,,,,,,,,,
2015/06/08 21:00,08/06/2015 22:00,0,0,0,17.668,0,,,,,,,,,,,,,
2015/06/08 22:00,08/06/2015 23:00,0,0,0,16.929,0,,,,,,,,,,,,,
2015/06/08 23:00,09/06/2015 00:00,0,0,0,16.531,0,,,,,,,,,,,,,
2015/06/09 00:00,09/06/2015 01:00,0,0,0,16.161,0,,,,,,,,,,,,,
2015/06/09 01:00,09/06/2015 02:00,0,0,0,15.604,0,,,,,,,,,,,,,
2015/06/09 02:00,09/06/2015 03:00,0,0,0,15.145,0,,,,,,,,,,,,,
2015/06/09 03:00,09/06/2015 04:00,0,0,0,14.805,0,,,,,,,,,,,,,
2015/06/09 04:00,09/06/2015 05:00,0,0,0,14.561,0,,,,,,,,,,,,,
2015/06/09 05:00,09/06/2015 06:00,0,0,0,14.448,0,,,,,,,,,,,,,
2015/06/09 06:00,09/06/2015 07:00,0.02,0,0.034,15.452,0,,,,,,,,,,,,,
2015/06/09 07:00,09/06/2015 08:00,0.079,0.001,0.102,17.574,0,,,,,,,,,,,,,
2015/06/09 08:00,09/06/2015 09:00,0.147,0.004,0.177,20.694,0,,,,,,,,,,,,,
2015/06/09 09:00,09/06/2015 10:00,0.25,0.02,0.281,23.091,0,,,,,,,,,,,,,
2015/06/09 10:00,09/06/2015 11:00,0.448,0.194,0.354,25.035,0,,,,,,,,,,,,,
2015/06/09 11:00,09/06/2015 12:00,0.663,0.641,0.217,26.636,0,,,,,,,,,,,,,
2015/06/09 12:00,09/06/2015 13:00,0.725,0.803,0.16,27.808,0,,,,,,,,,,,,,
2015/06/09 13:00,09/06/2015 14:00,0.717,0.786,0.168,28.426,0,,,,,,,,,,,,,
2015/06/09 14:00,09/06/2015 15:00,0.662,0.696,0.172,28.541,0,,,,,,,,,,,,,
2015/06/09 15:00,09/06/2015 16:00,0.563,0.537,0.181,28.144,0,,,,,,,,,,,,,
2015/06/09 16:00,09/06/2015 17:00,0.424,0.349,0.175,27.222,0,,,,,,,,,,,,,
2015/06/09 17:00,09/06/2015 18:00,0.252,0.149,0.158,25.793,0,,,,,,,,,,,,,
2015/06/09 18:00,09/06/2015 19:00,0.087,0,0.116,23.916,0,,,,,,,,,,,,,
2015/06/09 19:00,09/06/2015 20:00,0.018,0,0.033,21.464,0,,,,,,,,,,,,,
2015/06/09 20:00,09/06/2015 21:00,0,0,0,19.524,0,,,,,,,,,,,,,
2015/06/09 21:00,09/06/2015 22:00,0,0,0,18.093,0,,,,,,,,,,,,,
2015/06/09 22:00,09/06/2015 23:00,0,0,0,16.897,0,,,,,,,,,,,,,
2015/06/09 23:00,10/06/2015 00:00,0,0,0,16.136,0,,,,,,,,,,,,,
2015/06/10 00:00,10/06/2015 01:00,0,0,0,15.744,0,,,,,,,,,,,,,
2015/06/10 01:00,10/06/2015 02:00,0,0,0,15.604,0,,,,,,,,,,,,,
2015/06/10 02:00,10/06/2015 03:00,0,0,0,15.572,0,,,,,,,,,,,,,
2015/06/10 03:00,10/06/2015 04:00,0,0,0,15.481,0,,,,,,,,,,,,,
2015/06/10 04:00,10/06/2015 05:00,0,0,0,15.294,0,,,,,,,,,,,,,
2015/06/10 05:00,10/06/2015 06:00,0,0,0,15.081,0,,,,,,,,,,,,,
2015/06/10 06:00,10/06/2015 07:00,0.021,0,0.037,16.115,0,,,,,,,,,,,,,
2015/06/10 07:00,10/06/2015 08:00,0.058,0.001,0.079,18.433,0,,,,,,,,,,,,,
2015/06/10 08:00,10/06/2015 09:00,0.063,0,0.087,21.041,0,,,,,,,,,,,,,
2015/06/10 09:00,10/06/2015 10:00,0.071,0,0.097,23.283,0,,,,,,,,,,,,,
2015/06/10 10:00,10/06/2015 11:00,0.068,0,0.095,25.329,0,,,,,,,,,,,,,
2015/06/10 11:00,10/06/2015 12:00,0.155,0,0.195,27.01,0,,,,,,,,,,,,,
2015/06/10 12:00,10/06/2015 13:00,0.184,0,0.23,28.151,0,,,,,,,,,,,,,
2015/06/10 13:00,10/06/2015 14:00,0.339,0.161,0.258,28.755,0,,,,,,,,,,,,,
2015/06/10 14:00,10/06/2015 15:00,0.65,0.641,0.208,28.762,0,,,,,,,,,,,,,
2015/06/10 15:00,10/06/2015 16:00,0.56,0.523,0.19,28.276,0,,,,,,,,,,,,,
2015/06/10 16:00,10/06/2015 17:00,0.423,0.342,0.18,27.158,0,,,,,,,,,,,,,
2015/06/10 17:00,10/06/2015 18:00,0.252,0.144,0.163,25.465,0,,,,,,,,,,,,,
2015/06/10 18:00,10/06/2015 19:00,0.094,0,0.123,23.253,0,,,,,,,,,,,,,
2015/06/10 19:00,10/06/2015 20:00,0.018,0,0.033,20.638,0,,,,,,,,,,,,,
2015/06/10 20:00,10/06/2015 21:00,0,0,0,18.725,0,,,,,,,,,,,,,
2015/06/10 21:00,10/06/2015 22:00,0,0,0,17.411,0,,,,,,,,,,,,,
2015/06/10 22:00,10/06/2015 23:00,0,0,0,16.503,0,,,,,,,,,,,,,
2015/06/10 23:00,11/06/2015 00:00,0,0,0,15.903,0,,,,,,,,,,,,,
2015/06/11 00:00,11/06/2015 01:00,0,0,0,15.475,0,,,,,,,,,,,,,
2015/06/11 01:00,11/06/2015 02:00,0,0,0,15.228,0,,,,,,,,,,,,,
2015/06/11 02:00,11/06/2015 03:00,0,0,0,14.812,0,,,,,,,,,,,,,
2015/06/11 03:00,11/06/2015 04:00,0,0,0,14.535,0,,,,,,,,,,,,,
2015/06/11 04:00,11/06/2015 05:00,0,0,0,14.407,0,,,,,,,,,,,,,
2015/06/11 05:00,11/06/2015 06:00,0,0,0,14.296,0,,,,,,,,,,,,,
2015/06/11 06:00,11/06/2015 07:00,0.022,0,0.038,14.974,0,,,,,,,,,,,,,
2015/06/11 07:00,11/06/2015 08:00,0.098,0.006,0.118,16.688,0,,,,,,,,,,,,,
2015/06/11 08:00,11/06/2015 09:00,0.244,0.069,0.221,19.177,0,,,,,,,,,,,,,
2015/06/11 09:00,11/06/2015 10:00,0.388,0.172,0.293,21.708,0,,,,,,,,,,,,,
2015/06/11 10:00,11/06/2015 11:00,0.519,0.312,0.326,23.819,0,,,,,,,,,,,,,
2015/06/11 11:00,11/06/2015 12:00,0.581,0.355,0.375,25.149,0,,,,,,,,,,,,,
2015/06/11 12:00,11/06/2015 13:00,0.666,0.545,0.315,25.932,0,,,,,,,,,,,,,
2015/06/11 13:00,11/06/2015 14:00,0.7,0.684,0.231,26.241,0,,,,,,,,,,,,,
2015/06/11 14:00,11/06/2015 15:00,0.649,0.597,0.237,26.038,0,,,,,,,,,,,,,
2015/06/11 15:00,11/06/2015 16:00,0.535,0.398,0.269,25.276,0,,,,,,,,,,,,,
2015/06/11 16:00,11/06/2015 17:00,0.347,0.126,0.292,24.075,0,,,,,,,,,,,,,
2015/06/11 17:00,11/06/2015 18:00,0.131,0.004,0.161,22.489,0,,,,,,,,,,,,,
2015/06/11 18:00,11/06/2015 19:00,0.052,0,0.074,20.444,0,,,,,,,,,,,,,
2015/06/11 19:00,11/06/2015 20:00,0.006,0,0.016,18.334,0,,,,,,,,,,,,,
2015/06/11 20:00,11/06/2015 21:00,0,0,0,16.755,0,,,,,,,,,,,,,
2015/06/11 21:00,11/06/2015 22:00,0,0,0,15.657,0,,,,,,,,,,,,,
2015/06/11 22:00,11/06/2015 23:00,0,0,0,14.899,0,,,,,,,,,,,,,
2015/06/11 23:00,12/06/2015 00:00,0,0,0,14.324,0,,,,,,,,,,,,,
2015/06/12 00:00,12/06/2015 01:00,0,0,0,13.92,0,,,,,,,,,,,,,
2015/06/12 01:00,12/06/2015 02:00,0,0,0,13.642,0,,,,,,,,,,,,,
2015/06/12 02:00,12/06/2015 03:00,0,0,0,13.429,0,,,,,,,,,,,,,
2015/06/12 03:00,12/06/2015 04:00,0,0,0,13.177,0,,,,,,,,,,,,,
2015/06/12 04:00,12/06/2015 05:00,0,0,0,12.752,0,,,,,,,,,,,,,
2015/06/12 05:00,12/06/2015 06:00,0,0,0,12.471,0,,,,,,,,,,,,,
2015/06/12 06:00,12/06/2015 07:00,0.017,0,0.032,13.112,0,,,,,,,,,,,,,
2015/06/12 07:00,12/06/2015 08:00,0.15,0.108,0.072,14.808,0,,,,,,,,,,,,,
2015/06/12 08:00,12/06/2015 09:00,0.301,0.2,0.151,17.068,0,,,,,,,,,,,,,
2015/06/12 09:00,12/06/2015 10:00,0.398,0.196,0.274,19.275,0,,,,,,,,,,,,,
2015/06/12 10:00,12/06/2015 11:00,0.588,0.503,0.221,21.271,0,,,,,,,,,,,,,
2015/06/12 11:00,12/06/2015 12:00,0.703,0.75,0.15,22.945,0,,,,,,,,,,,,,
2015/06/12 12:00,12/06/2015 13:00,0.738,0.806,0.157,24.243,0,,,,,,,,,,,,,
2015/06/12 13:00,12/06/2015 14:00,0.727,0.783,0.168,25.044,0,,,,,,,,,,,,,
2015/06/12 14:00,12/06/2015 15:00,0.67,0.681,0.182,25.428,0,,,,,,,,,,,,,
2015/06/12 15:00,12/06/2015 16:00,0.57,0.528,0.187,25.339,0,,,,,,,,,,,,,
2015/06/12 16:00,12/06/2015 17:00,0.429,0.345,0.179,24.797,0,,,,,,,,,,,,,
2015/06/12 17:00,12/06/2015 18:00,0.256,0.15,0.159,23.6,0,,,,,,,,,,,,,
2015/06/12 18:00,12/06/2015 19:00,0.09,0,0.118,21.743,0,,,,,,,,,,,,,
2015/06/12 19:00,12/06/2015 20:00,0.018,0,0.034,19.224,0,,,,,,,,,,,,,
2015/06/12 20:00,12/06/2015 21:00,0,0,0,17.143,0,,,,,,,,,,,,,
2015/06/12 21:00,12/06/2015 22:00,0,0,0,15.64,0,,,,,,,,,,,,,
2015/06/12 22:00,12/06/2015 23:00,0,0,0,14.552,0,,,,,,,,,,,,,
2015/06/12 23:00,13/06/2015 00:00,0,0,0,13.885,0,,,,,,,,,,,,,
2015/06/13 00:00,13/06/2015 01:00,0,0,0,13.548,0,,,,,,,,,,,,,
2015/06/13 01:00,13/06/2015 02:00,0,0,0,13.474,0,,,,,,,,,,,,,
2015/06/13 02:00,13/06/2015 03:00,0,0,0,13.428,0,,,,,,,,,,,,,
2015/06/13 03:00,13/06/2015 04:00,0,0,0,13.155,0,,,,,,,,,,,,,
2015/06/13 04:00,13/06/2015 05:00,0,0,0,13.002,0,,,,,,,,,,,,,
2015/06/13 05:00,13/06/2015 06:00,0,0,0,12.9,0,,,,,,,,,,,,,
2015/06/13 06:00,13/06/2015 07:00,0.026,0,0.042,13.44,0,,,,,,,,,,,,,
2015/06/13 07:00,13/06/2015 08:00,0.142,0.057,0.113,14.81,0,,,,,,,,,,,,,
2015/06/13 08:00,13/06/2015 09:00,0.246,0.116,0.172,16.908,0,,,,,,,,,,,,,
2015/06/13 09:00,13/06/2015 10:00,0.329,0.1,0.286,18.97,0,,,,,,,,,,,,,
2015/06/13 10:00,13/06/2015 11:00,0.553,0.388,0.286,20.668,0,,,,,,,,,,,,,
2015/06/13 11:00,13/06/2015 12:00,0.613,0.422,0.342,22.049,0,,,,,,,,,,,,,
2015/06/13 12:00,13/06/2015 13:00,0.68,0.564,0.302,23.062,0,,,,,,,,,,,,,
2015/06/13 13:00,13/06/2015 14:00,0.703,0.659,0.246,23.638,0,,,,,,,,,,,,,
2015/06/13 14:00,13/06/2015 15:00,0.661,0.616,0.225,23.799,0,,,,,,,,,,,,,
2015/06/13 15:00,13/06/2015 16:00,0.565,0.484,0.217,23.526,0,,,,,,,,,,,,,
2015/06/13 16:00,13/06/2015 17:00,0.429,0.327,0.192,22.842,0,,,,,,,,,,,,,
2015/06/13 17:00,13/06/2015 18:00,0.259,0.145,0.164,21.667,0,,,,,,,,,,,,,
2015/06/13 18:00,13/06/2015 19:00,0.093,0,0.121,20.026,0,,,,,,,,,,,,,
2015/06/13 19:00,13/06/2015 20:00,0.019,0,0.034,17.8,0,,,,,,,,,,,,,
2015/06/13 20:00,13/06/2015 21:00,0,0,0,15.961,0,,,,,,,,,,,,,
2015/06/13 21:00,13/06/2015 22:00,0,0,0,14.601,0,,,,,,,,,,,,,
2015/06/13 22:00,13/06/2015 23:00,0,0,0,13.484,0,,,,,,,,,,,,,
2015/06/13 23:00,14/06/2015 00:00,0,0,0,12.887,0,,,,,,,,,,,,,
2015/06/14 00:00,14/06/2015 01:00,0,0,0,12.913,0,,,,,,,,,,,,,
2015/06/14 01:00,14/06/2015 02:00,0,0,0,12.813,0,,,,,,,,,,,,,
2015/06/14 02:00,14/06/2015 02:00,0,0,0,12.292,0,,,,,,,,,,,,,
2015/06/14 03:00,14/06/2015 03:00,0,0,0,12.335,0,,,,,,,,,,,,,
2015/06/14 04:00,14/06/2015 04:00,0,0,0,12.486,0,,,,,,,,,,,,,
2015/06/14 05:00,14/06/2015 05:00,0,0,0,12.365,0,,,,,,,,,,,,,
2015/06/14 06:00,14/06/2015 06:00,0.024,0,0.04,13.238,0,,,,,,,,,,,,,
2015/06/14 07:00,14/06/2015 07:00,0.147,0.122,0.055,14.934,0,,,,,,,,,,,,,
2015/06/14 08:00,14/06/2015 08:00,0.333,0.303,0.086,17.867,0,,,,,,,,,,,,,
2015/06/14 09:00,14/06/2015 09:00,0.495,0.482,0.114,20.093,0,,,,,,,,,,,,,
2015/06/14 10:00,14/06/2015 10:00,0.604,0.567,0.181,21.648,0,,,,,,,,,,,,,
2015/06/14 11:00,14/06/2015 11:00,0.673,0.632,0.225,23.104,0,,,,,,,,,,,,,
2015/06/14 12:00,14/06/2015 12:00,0.718,0.722,0.211,24.507,0,,,,,,,,,,,,,
2015/06/14 13:00,14/06/2015 13:00,0.701,0.675,0.236,25.436,0,,,,,,,,,,,,,
2015/06/14 14:00,14/06/2015 14:00,0.655,0.619,0.223,25.745,0,,,,,,,,,,,,,
2015/06/14 15:00,14/06/2015 15:00,0.561,0.491,0.212,25.388,0,,,,,,,,,,,,,
2015/06/14 16:00,14/06/2015 16:00,0.422,0.31,0.204,24.355,0,,,,,,,,,,,,,
2015/06/14 17:00,14/06/2015 17:00,0.255,0.129,0.177,22.675,0,,,,,,,,,,,,,
2015/06/14 18:00,14/06/2015 18:00,0.09,0,0.118,20.598,0,,,,,,,,,,,,,
2015/06/14 19:00,14/06/2015 19:00,0.006,0,0.017,18.109,0,,,,,,,,,,,,,
2015/06/14 20:00,14/06/2015 20:00,0,0,0,16.161,0,,,,,,,,,,,,,
2015/06/14 21:00,14/06/2015 21:00,0,0,0,14.768,0,,,,,,,,,,,,,
2015/06/14 22:00,14/06/2015 22:00,0,0,0,13.688,0,,,,,,,,,,,,,
2015/06/14 23:00,14/06/2015 23:00,0,0,0,12.79,0,,,,,,,,,,,,,
2015/06/15 00:00,15/06/2015 00:00,0,0,0,12.145,0,,,,,,,,,,,,,
2015/06/15 01:00,15/06/2015 01:00,0,0,0,11.712,0,,,,,,,,,,,,,
2015/06/15 02:00,15/06/2015 02:00,0,0,0,11.412,0,,,,,,,,,,,,,
2015/06/15 03:00,15/06/2015 03:00,0,0,0,11.197,0,,,,,,,,,,,,,
2015/06/15 04:00,15/06/2015 04:00,0,0,0,10.912,0,,,,,,,,,,,,,
2015/06/15 05:00,15/06/2015 05:00,0,0,0,10.643,0,,,,,,,,,,,,,
2015/06/15 06:00,15/06/2015 06:00,0.028,0,0.044,12.298,0,,,,,,,,,,,,,
2015/06/15 07:00,15/06/2015 07:00,0.149,0.074,0.104,14.563,0,,,,,,,,,,,,,
2015/06/15 08:00,15/06/2015 08:00,0.333,0.295,0.093,17.154,0,,,,,,,,,,,,,
2015/06/15 09:00,15/06/2015 09:00,0.498,0.491,0.107,19.874,0,,,,,,,,,,,,,
2015/06/15 10:00,15/06/2015 10:00,0.617,0.632,0.138,22.245,0,,,,,,,,,,,,,
2015/06/15 11:00,15/06/2015 11:00,0.691,0.718,0.17,23.984,0,,,,,,,,,,,,,
2015/06/15 12:00,15/06/2015 12:00,0.726,0.769,0.181,25.183,0,,,,,,,,,,,,,
2015/06/15 13:00,15/06/2015 13:00,0.717,0.753,0.187,25.974,0,,,,,,,,,,,,,
2015/06/15 14:00,15/06/2015 14:00,0.664,0.664,0.194,26.288,0,,,,,,,,,,,,,
2015/06/15 15:00,15/06/2015 15:00,0.565,0.518,0.195,26.234,0,,,,,,,,,,,,,
2015/06/15 16:00,15/06/2015 16:00,0.427,0.339,0.184,25.654,0,,,,,,,,,,,,,
2015/06/15 17:00,15/06/2015 17:00,0.257,0.146,0.165,24.521,0,,,,,,,,,,,,,
2015/06/15 18:00,15/06/2015 18:00,0.094,0,0.123,22.771,0,,,,,,,,,,,,,
2015/06/15 19:00,15/06/2015 19:00,0.02,0,0.035,20.069,0,,,,,,,,,,,,,
2015/06/15 20:00,15/06/2015 20:00,0,0,0,17.815,0,,,,,,,,,,,,,
2015/06/15 21:00,15/06/2015 21:00,0,0,0,16.361,0,,,,,,,,,,,,,
2015/06/15 22:00,15/06/2015 22:00,0,0,0,15.244,0,,,,,,,,,,,,,
2015/06/15 23:00,15/06/2015 23:00,0,0,0,14.372,0,,,,,,,,,,,,,
2015/06/16 00:00,16/06/2015 00:00,0,0,0,13.694,0,,,,,,,,,,,,,
2015/06/16 01:00,16/06/2015 01:00,0,0,0,13.109,0,,,,,,,,,,,,,
2015/06/16 02:00,16/06/2015 02:00,0,0,0,12.603,0,,,,,,,,,,,,,
2015/06/16 03:00,16/06/2015 03:00,0,0,0,12.173,0,,,,,,,,,,,,,
2015/06/16 04:00,16/06/2015 04:00,0,0,0,11.741,0,,,,,,,,,,,,,
2015/06/16 05:00,16/06/2015 05:00,0,0,0,11.485,0,,,,,,,,,,,,,
2015/06/16 06:00,16/06/2015 06:00,0.019,0,0.033,13.865,0,,,,,,,,,,,,,
2015/06/16 07:00,16/06/2015 07:00,0.146,0.117,0.059,16.953,0,,,,,,,,,,,,,
2015/06/16 08:00,16/06/2015 08:00,0.328,0.31,0.079,20.528,0,,,,,,,,,,,,,
2015/06/16 09:00,16/06/2015 09:00,0.489,0.492,0.106,23.534,0,,,,,,,,,,,,,
2015/06/16 10:00,16/06/2015 10:00,0.607,0.641,0.132,26.09,0,,,,,,,,,,,,,
2015/06/16 11:00,16/06/2015 11:00,0.681,0.739,0.155,28.111,0,,,,,,,,,,,,,
2015/06/16 12:00,16/06/2015 12:00,0.712,0.78,0.173,29.48,0,,,,,,,,,,,,,
2015/06/16 13:00,16/06/2015 13:00,0.702,0.757,0.184,30.167,0,,,,,,,,,,,,,
2015/06/16 14:00,16/06/2015 14:00,0.651,0.664,0.194,30.093,0,,,,,,,,,,,,,
2015/06/16 15:00,16/06/2015 15:00,0.558,0.523,0.191,29.435,0,,,,,,,,,,,,,
2015/06/16 16:00,16/06/2015 16:00,0.423,0.344,0.182,28.374,0,,,,,,,,,,,,,
2015/06/16 17:00,16/06/2015 17:00,0.255,0.149,0.163,27.08,0,,,,,,,,,,,,,
2015/06/16 18:00,16/06/2015 18:00,0.09,0,0.12,25.274,0,,,,,,,,,,,,,
2015/06/16 19:00,16/06/2015 19:00,0.021,0,0.037,22.079,0,,,,,,,,,,,,,
2015/06/16 20:00,16/06/2015 20:00,0,0,0,19.545,0,,,,,,,,,,,,,
2015/06/16 21:00,16/06/2015 21:00,0,0,0,17.863,0,,,,,,,,,,,,,
2015/06/16 22:00,16/06/2015 22:00,0,0,0,16.747,0,,,,,,,,,,,,,
2015/06/16 23:00,16/06/2015 23:00,0,0,0,16.074,0,,,,,,,,,,,,,
2015/06/17 00:00,17/06/2015 00:00,0,0,0,15.609,0,,,,,,,,,,,,,
2015/06/17 01:00,17/06/2015 01:00,0,0,0,15.129,0,,,,,,,,,,,,,
2015/06/17 02:00,17/06/2015 02:00,0,0,0,14.644,0,,,,,,,,,,,,,
2015/06/17 03:00,17/06/2015 03:00,0,0,0,14.214,0,,,,,,,,,,,,,
2015/06/17 04:00,17/06/2015 04:00,0,0,0,13.796,0,,,,,,,,,,,,,
2015/06/17 05:00,17/06/2015 05:00,0,0,0,13.59,0,,,,,,,,,,,,,
2015/06/17 06:00,17/06/2015 06:00,0.019,0,0.033,15.968,0,,,,,,,,,,,,,
2015/06/17 07:00,17/06/2015 07:00,0.144,0.113,0.064,19.178,0,,,,,,,,,,,,,
2015/06/17 08:00,17/06/2015 08:00,0.322,0.302,0.084,22.924,0,,,,,,,,,,,,,
2015/06/17 09:00,17/06/2015 09:00,0.48,0.484,0.111,26.409,0,,,,,,,,,,,,,
2015/06/17 10:00,17/06/2015 10:00,0.597,0.635,0.135,28.865,0,,,,,,,,,,,,,
2015/06/17 11:00,17/06/2015 11:00,0.673,0.741,0.154,30.501,0,,,,,,,,,,,,,
2015/06/17 12:00,17/06/2015 12:00,0.706,0.788,0.167,31.547,0,,,,,,,,,,,,,
2015/06/17 13:00,17/06/2015 13:00,0.7,0.777,0.171,32.025,0,,,,,,,,,,,,,
2015/06/17 14:00,17/06/2015 14:00,0.649,0.684,0.181,31.939,0,,,,,,,,,,,,,
2015/06/17 15:00,17/06/2015 15:00,0.555,0.538,0.181,31.426,0,,,,,,,,,,,,,
2015/06/17 16:00,17/06/2015 16:00,0.42,0.351,0.177,30.571,0,,,,,,,,,,,,,
2015/06/17 17:00,17/06/2015 17:00,0.252,0.154,0.159,29.288,0,,,,,,,,,,,,,
2015/06/17 18:00,17/06/2015 18:00,0.09,0,0.12,27.484,0,,,,,,,,,,,,,
2015/06/17 19:00,17/06/2015 19:00,0.021,0,0.037,24.148,0,,,,,,,,,,,,,
2015/06/17 20:00,17/06/2015 20:00,0,0,0,21.596,0,,,,,,,,,,,,,
2015/06/17 21:00,17/06/2015 21:00,0,0,0,19.838,0,,,,,,,,,,,,,
2015/06/17 22:00,17/06/2015 22:00,0,0,0,18.547,0,,,,,,,,,,,,,
2015/06/17 23:00,17/06/2015 23:00,0,0,0,17.759,0,,,,,,,,,,,,,
2015/06/18 00:00,18/06/2015 00:00,0,0,0,17.326,0,,,,,,,,,,,,,
2015/06/18 01:00,18/06/2015 01:00,0,0,0,17.248,0,,,,,,,,,,,,,
2015/06/18 02:00,18/06/2015 02:00,0,0,0,17.357,0,,,,,,,,,,,,,
2015/06/18 03:00,18/06/2015 03:00,0,0,0,17.358,0,,,,,,,,,,,,,
2015/06/18 04:00,18/06/2015 04:00,0,0,0,17.167,0,,,,,,,,,,,,,
2015/06/18 05:00,18/06/2015 05:00,0,0,0,16.944,0,,,,,,,,,,,,,
2015/06/18 06:00,18/06/2015 06:00,0.018,0,0.033,18.505,0,,,,,,,,,,,,,
2015/06/18 07:00,18/06/2015 07:00,0.142,0.112,0.064,21.325,0,,,,,,,,,,,,,
2015/06/18 08:00,18/06/2015 08:00,0.32,0.307,0.081,25.007,0,,,,,,,,,,,,,
2015/06/18 09:00,18/06/2015 09:00,0.477,0.493,0.104,28.127,0,,,,,,,,,,,,,
2015/06/18 10:00,18/06/2015 10:00,0.595,0.643,0.13,30.095,0,,,,,,,,,,,,,
2015/06/18 11:00,18/06/2015 11:00,0.669,0.743,0.152,31.557,0,,,,,,,,,,,,,
2015/06/18 12:00,18/06/2015 12:00,0.701,0.782,0.172,32.528,0,,,,,,,,,,,,,
2015/06/18 13:00,18/06/2015 13:00,0.692,0.756,0.185,33.043,0,,,,,,,,,,,,,
2015/06/18 14:00,18/06/2015 14:00,0.64,0.662,0.195,33.069,0,,,,,,,,,,,,,
2015/06/18 15:00,18/06/2015 15:00,0.548,0.52,0.194,32.753,0,,,,,,,,,,,,,
2015/06/18 16:00,18/06/2015 16:00,0.416,0.345,0.182,32.034,0,,,,,,,,,,,,,
2015/06/18 17:00,18/06/2015 17:00,0.25,0.15,0.163,30.771,0,,,,,,,,,,,,,
2015/06/18 18:00,18/06/2015 18:00,0.091,0,0.122,28.888,0,,,,,,,,,,,,,
2015/06/18 19:00,18/06/2015 19:00,0.021,0,0.038,25.339,0,,,,,,,,,,,,,
2015/06/18 20:00,18/06/2015 20:00,0,0,0,22.657,0,,,,,,,,,,,,,
2015/06/18 21:00,18/06/2015 21:00,0,0,0,20.707,0,,,,,,,,,,,,,
2015/06/18 22:00,18/06/2015 22:00,0,0,0,19.346,0,,,,,,,,,,,,,
2015/06/18 23:00,18/06/2015 23:00,0,0,0,18.671,0,,,,,,,,,,,,,
2015/06/19 00:00,19/06/2015 00:00,0,0,0,17.784,0,,,,,,,,,,,,,
2015/06/19 01:00,19/06/2015 01:00,0,0,0,17.181,0,,,,,,,,,,,,,
2015/06/19 02:00,19/06/2015 02:00,0,0,0,16.97,0,,,,,,,,,,,,,
2015/06/19 03:00,19/06/2015 03:00,0,0,0,16.82,0,,,,,,,,,,,,,
2015/06/19 04:00,19/06/2015 04:00,0,0,0,16.608,0,,,,,,,,,,,,,
2015/06/19 05:00,19/06/2015 05:00,0,0,0,16.494,0,,,,,,,,,,,,,
2015/06/19 06:00,19/06/2015 06:00,0.018,0,0.034,18.505,0,,,,,,,,,,,,,
2015/06/19 07:00,19/06/2015 07:00,0.141,0.111,0.064,21.608,0,,,,,,,,,,,,,
2015/06/19 08:00,19/06/2015 08:00,0.319,0.303,0.082,24.613,0,,,,,,,,,,,,,
2015/06/19 09:00,19/06/2015 09:00,0.477,0.49,0.105,27.338,0,,,,,,,,,,,,,
2015/06/19 10:00,19/06/2015 10:00,0.594,0.637,0.132,29.795,0,,,,,,,,,,,,,
2015/06/19 11:00,19/06/2015 11:00,0.667,0.736,0.155,31.449,0,,,,,,,,,,,,,
2015/06/19 12:00,19/06/2015 12:00,0.699,0.77,0.179,32.485,0,,,,,,,,,,,,,
2015/06/19 13:00,19/06/2015 13:00,0.691,0.753,0.186,33.035,0,,,,,,,,,,,,,
2015/06/19 14:00,19/06/2015 14:00,0.64,0.661,0.196,33.095,0,,,,,,,,,,,,,
2015/06/19 15:00,19/06/2015 15:00,0.547,0.514,0.198,32.711,0,,,,,,,,,,,,,
2015/06/19 16:00,19/06/2015 16:00,0.414,0.336,0.188,31.984,0,,,,,,,,,,,,,
2015/06/19 17:00,19/06/2015 17:00,0.25,0.144,0.169,30.767,0,,,,,,,,,,,,,
2015/06/19 18:00,19/06/2015 18:00,0.091,0,0.123,28.862,0,,,,,,,,,,,,,
2015/06/19 19:00,19/06/2015 19:00,0.021,0,0.038,25.77,0,,,,,,,,,,,,,
2015/06/19 20:00,19/06/2015 20:00,0,0,0,23.047,0,,,,,,,,,,,,,
2015/06/19 21:00,19/06/2015 21:00,0,0,0,21.05,0,,,,,,,,,,,,,
2015/06/19 22:00,19/06/2015 22:00,0,0,0,19.691,0,,,,,,,,,,,,,
