# Renewables.ninja Solar PV (Point API) - 37.970, 23.726 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Athens, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Athens"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""37.9703"""," ""lon"": ""23.7264"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
2015/03/22 19:00,2015/03/22 21:00,0,0,0,8.895,,,,,,,,,,,,,
2015/03/22 20:00,2015/03/22 22:00,0,0,0,9.061,,,,,,,,,,,,,
2015/03/22 21:00,2015/03/22 23:00,0,0,0,8.999,,,,,,,,,,,,,
2015/03/22 22:00,2015/03/23 00:00,0,0,0,8.889,,,,,,,,,,,,,
2015/03/22 23:00,2015/03/23 01:00,0,0,0,8.886,,,,,,,,,,,,,
2015/03/23 00:00,2015/03/23 02:00,0,0,0,8.862,,,,,,,,,,,,,
2015/03/23 01:00,2015/03/23 03:00,0,0,0,8.61,,,,,,,,,,,,,
2015/03/23 02:00,2015/03/23 04:00,0,0,0,8.879,,,,,,,,,,,,,
2015/03/23 03:00,2015/03/23 05:00,0,0,0,9.296,,,,,,,,,,,,,
2015/03/23 04:00,2015/03/23 06:00,0.001,0,0.007,9.627,,,,,,,,,,,,,
2015/03/23 05:00,2015/03/23 07:00,0.039,0.002,0.053,10.789,,,,,,,,,,,,,
2015/03/23 06:00,2015/03/23 08:00,0.083,0.005,0.1,11.67,,,,,,,,,,,,,
2015/03/23 07:00,2015/03/23 09:00,0.127,0.008,0.144,12.063,,,,,,,,,,,,,
2015/03/23 08:00,2015/03/23 10:00,0.189,0.015,0.205,12.509,,,,,,,,,,,,,
2015/03/23 09:00,2015/03/23 11:00,0.186,0.012,0.204,12.775,,,,,,,,,,,,,
2015/03/23 10:00,2015/03/23 12:00,0.211,0.016,0.229,12.943,,,,,,,,,,,,,
2015/03/23 11:00,2015/03/23 13:00,0.164,0.009,0.184,12.962,,,,,,,,,,,,,
2015/03/23 12:00,2015/03/23 14:00,0.136,0.007,0.156,12.946,,,,,,,,,,,,,
2015/03/23 13:00,2015/03/23 15:00,0.133,0.009,0.15,12.983,,,,,,,,,,,,,
2015/03/23 14:00,2015/03/23 16:00,0.101,0.008,0.116,12.877,,,,,,,,,,,,,
2015/03/23 15:00,2015/03/23 17:00,0.026,0.001,0.04,12.347,,,,,,,,,,,,,
2015/03/23 16:00,2015/03/23 18:00,0,0,0.002,11.536,,,,,,,,,,,,,
2015/03/23 17:00,2015/03/23 19:00,0,0,0,11.177,,,,,,,,,,,,,
2015/03/23 18:00,2015/03/23 20:00,0,0,0,10.876,,,,,,,,,,,,,
2015/03/23 19:00,2015/03/23 21:00,0,0,0,10.577,,,,,,,,,,,,,
2015/03/23 20:00,2015/03/23 22:00,0,0,0,10.289,,,,,,,,,,,,,
2015/03/23 21:00,2015/03/23 23:00,0,0,0,10.135,,,,,,,,,,,,,
2015/03/23 22:00,2015/03/24 00:00,0,0,0,9.999,,,,,,,,,,,,,
2015/03/23 23:00,2015/03/24 01:00,0,0,0,9.969,,,,,,,,,,,,,
2015/03/24 00:00,2015/03/24 02:00,0,0,0,9.96,,,,,,,,,,,,,
2015/03/24 01:00,2015/03/24 03:00,0,0,0,9.994,,,,,,,,,,,,,
2015/03/24 02:00,2015/03/24 04:00,0,0,0,10.008,,,,,,,,,,,,,
2015/03/24 03:00,2015/03/24 05:00,0,0,0,10.078,,,,,,,,,,,,,
2015/03/24 04:00,2015/03/24 06:00,0.001,0,0.007,10.151,,,,,,,,,,,,,
2015/03/24 05:00,2015/03/24 07:00,0.055,0.008,0.066,10.79,,,,,,,,,,,,,
2015/03/24 06:00,2015/03/24 08:00,0.186,0.058,0.157,11.399,,,,,,,,,,,,,
2015/03/24 07:00,2015/03/24 09:00,0.356,0.198,0.208,12.186,,,,,,,,,,,,,
2015/03/24 08:00,2015/03/24 10:00,0.56,0.48,0.185,13.211,,,,,,,,,,,,,
2015/03/24 09:00,2015/03/24 11:00,0.708,0.734,0.144,14.149,,,,,,,,,,,,,
2015/03/24 10:00,2015/03/24 12:00,0.702,0.713,0.16,14.635,,,,,,,,,,,,,
2015/03/24 11:00,2015/03/24 13:00,0.598,0.516,0.206,14.726,,,,,,,,,,,,,
2015/03/24 12:00,2015/03/24 14:00,0.449,0.288,0.238,14.53,,,,,,,,,,,,,
2015/03/24 13:00,2015/03/24 15:00,0.265,0.096,0.211,14.118,,,,,,,,,,,,,
2015/03/24 14:00,2015/03/24 16:00,0.16,0.045,0.144,13.599,,,,,,,,,,,,,
2015/03/24 15:00,2015/03/24 17:00,0.081,0.025,0.077,12.894,,,,,,,,,,,,,
2015/03/24 16:00,2015/03/24 18:00,0.002,0.001,0.008,11.139,,,,,,,,,,,,,
2015/03/24 17:00,2015/03/24 19:00,0,0,0,10.096,,,,,,,,,,,,,
2015/03/24 18:00,2015/03/24 20:00,0,0,0,9.495,,,,,,,,,,,,,
2015/03/24 19:00,2015/03/24 21:00,0,0,0,9.052,,,,,,,,,,,,,
2015/03/24 20:00,2015/03/24 22:00,0,0,0,8.657,,,,,,,,,,,,,
2015/03/24 21:00,2015/03/24 23:00,0,0,0,8.266,,,,,,,,,,,,,
2015/03/24 22:00,2015/03/25 00:00,0,0,0,8.153,,,,,,,,,,,,,
2015/03/24 23:00,2015/03/25 01:00,0,0,0,8.182,,,,,,,,,,,,,
2015/03/25 00:00,2015/03/25 02:00,0,0,0,8.463,,,,,,,,,,,,,
2015/03/25 01:00,2015/03/25 03:00,0,0,0,8.766,,,,,,,,,,,,,
2015/03/25 02:00,2015/03/25 04:00,0,0,0,8.982,,,,,,,,,,,,,
2015/03/25 03:00,2015/03/25 05:00,0,0,0,9.128,,,,,,,,,,,,,
2015/03/25 04:00,2015/03/25 06:00,0,0,0.005,9.352,,,,,,,,,,,,,
2015/03/25 05:00,2015/03/25 07:00,0.028,0.001,0.042,10.233,,,,,,,,,,,,,
2015/03/25 06:00,2015/03/25 08:00,0.056,0.002,0.073,11.096,,,,,,,,,,,,,
2015/03/25 07:00,2015/03/25 09:00,0.086,0.003,0.105,11.454,,,,,,,,,,,,,
2015/03/25 08:00,2015/03/25 10:00,0.125,0.005,0.145,11.729,,,,,,,,,,,,,
2015/03/25 09:00,2015/03/25 11:00,0.118,0.004,0.139,11.884,,,,,,,,,,,,,
2015/03/25 10:00,2015/03/25 12:00,0.087,0.002,0.107,11.883,,,,,,,,,,,,,
2015/03/25 11:00,2015/03/25 13:00,0.151,0.007,0.171,12.057,,,,,,,,,,,,,
2015/03/25 12:00,2015/03/25 14:00,0.159,0.01,0.177,12.304,,,,,,,,,,,,,
2015/03/25 13:00,2015/03/25 15:00,0.215,0.031,0.217,12.59,,,,,,,,,,,,,
2015/03/25 14:00,2015/03/25 16:00,0.128,0.015,0.139,12.431,,,,,,,,,,,,,
2015/03/25 15:00,2015/03/25 17:00,0.043,0.003,0.058,11.99,,,,,,,,,,,,,
2015/03/25 16:00,2015/03/25 18:00,0,0,0.005,11.298,,,,,,,,,,,,,
2015/03/25 17:00,2015/03/25 19:00,0,0,0,11.022,,,,,,,,,,,,,
2015/03/25 18:00,2015/03/25 20:00,0,0,0,11.053,,,,,,,,,,,,,
2015/03/25 19:00,2015/03/25 21:00,0,0,0,11.028,,,,,,,,,,,,,
2015/03/25 20:00,2015/03/25 22:00,0,0,0,11.175,,,,,,,,,,,,,
2015/03/25 21:00,2015/03/25 23:00,0,0,0,11.246,,,,,,,,,,,,,
2015/03/25 22:00,2015/03/26 00:00,0,0,0,11.318,,,,,,,,,,,,,
2015/03/25 23:00,2015/03/26 01:00,0,0,0,11.529,,,,,,,,,,,,,
2015/03/26 00:00,2015/03/26 02:00,0,0,0,11.704,,,,,,,,,,,,,
2015/03/26 01:00,2015/03/26 03:00,0,0,0,11.829,,,,,,,,,,,,,
2015/03/26 02:00,2015/03/26 04:00,0,0,0,11.906,,,,,,,,,,,,,
2015/03/26 03:00,2015/03/26 05:00,0,0,0,11.937,,,,,,,,,,,,,
2015/03/26 04:00,2015/03/26 06:00,0.003,0,0.011,12.051,,,,,,,,,,,,,
2015/03/26 05:00,2015/03/26 07:00,0.062,0.007,0.075,12.945,,,,,,,,,,,,,
2015/03/26 06:00,2015/03/26 08:00,0.151,0.026,0.154,13.601,,,,,,,,,,,,,
2015/03/26 07:00,2015/03/26 09:00,0.245,0.055,0.229,14.167,,,,,,,,,,,,,
2015/03/26 08:00,2015/03/26 10:00,0.31,0.079,0.28,14.523,,,,,,,,,,,,,
2015/03/26 09:00,2015/03/26 11:00,0.392,0.136,0.321,14.903,,,,,,,,,,,,,
2015/03/26 10:00,2015/03/26 12:00,0.459,0.202,0.339,15.365,,,,,,,,,,,,,
2015/03/26 11:00,2015/03/26 13:00,0.287,0.052,0.281,15.244,,,,,,,,,,,,,
2015/03/26 12:00,2015/03/26 14:00,0.207,0.023,0.219,14.933,,,,,,,,,,,,,
2015/03/26 13:00,2015/03/26 15:00,0.147,0.013,0.162,14.627,,,,,,,,,,,,,
2015/03/26 14:00,2015/03/26 16:00,0.099,0.008,0.115,14.287,,,,,,,,,,,,,
2015/03/26 15:00,2015/03/26 17:00,0.022,0.001,0.035,13.803,,,,,,,,,,,,,
2015/03/26 16:00,2015/03/26 18:00,0,0,0.003,13.422,,,,,,,,,,,,,
2015/03/26 17:00,2015/03/26 19:00,0,0,0,13.187,,,,,,,,,,,,,
2015/03/26 18:00,2015/03/26 20:00,0,0,0,13.186,,,,,,,,,,,,,
2015/03/26 19:00,2015/03/26 21:00,0,0,0,13.221,,,,,,,,,,,,,
2015/03/26 20:00,2015/03/26 22:00,0,0,0,13.243,,,,,,,,,,,,,
2015/03/26 21:00,2015/03/26 23:00,0,0,0,13.238,,,,,,,,,,,,,
2015/03/26 22:00,2015/03/27 00:00,0,0,0,13.277,,,,,,,,,,,,,
2015/03/26 23:00,2015/03/27 01:00,0,0,0,13.191,,,,,,,,,,,,,
2015/03/27 00:00,2015/03/27 02:00,0,0,0,13.031,,,,,,,,,,,,,
2015/03/27 01:00,2015/03/27 03:00,0,0,0,12.677,,,,,,,,,,,,,
2015/03/27 02:00,2015/03/27 04:00,0,0,0,12.381,,,,,,,,,,,,,
2015/03/27 03:00,2015/03/27 05:00,0,0,0,12.386,,,,,,,,,,,,,
2015/03/27 04:00,2015/03/27 06:00,0.004,0.001,0.013,12.464,,,,,,,,,,,,,
2015/03/27 05:00,2015/03/27 07:00,0.074,0.015,0.08,13.368,,,,,,,,,,,,,
2015/03/27 06:00,2015/03/27 08:00,0.207,0.078,0.163,14.154,,,,,,,,,,,,,
2015/03/27 07:00,2015/03/27 09:00,0.349,0.196,0.209,14.923,,,,,,,,,,,,,
2015/03/27 08:00,2015/03/27 10:00,0.593,0.556,0.165,15.879,,,,,,,,,,,,,
2015/03/27 09:00,2015/03/27 11:00,0.672,0.678,0.159,16.462,,,,,,,,,,,,,
2015/03/27 10:00,2015/03/27 12:00,0.661,0.64,0.182,16.629,,,,,,,,,,,,,
2015/03/27 11:00,2015/03/27 13:00,0.593,0.516,0.208,16.547,,,,,,,,,,,,,
2015/03/27 12:00,2015/03/27 14:00,0.472,0.336,0.224,16.271,,,,,,,,,,,,,
2015/03/27 13:00,2015/03/27 15:00,0.352,0.208,0.203,15.904,,,,,,,,,,,,,
2015/03/27 14:00,2015/03/27 16:00,0.201,0.082,0.154,15.308,,,,,,,,,,,,,
2015/03/27 15:00,2015/03/27 17:00,0.077,0.02,0.079,14.483,,,,,,,,,,,,,
2015/03/27 16:00,2015/03/27 18:00,0.001,0,0.006,13.483,,,,,,,,,,,,,
2015/03/27 17:00,2015/03/27 19:00,0,0,0,13.049,,,,,,,,,,,,,
2015/03/27 18:00,2015/03/27 20:00,0,0,0,12.686,,,,,,,,,,,,,
2015/03/27 19:00,2015/03/27 21:00,0,0,0,12.276,,,,,,,,,,,,,
2015/03/27 20:00,2015/03/27 22:00,0,0,0,11.812,,,,,,,,,,,,,
2015/03/27 21:00,2015/03/27 23:00,0,0,0,11.555,,,,,,,,,,,,,
2015/03/27 22:00,2015/03/28 00:00,0,0,0,11.42,,,,,,,,,,,,,
2015/03/27 23:00,2015/03/28 01:00,0,0,0,11.29,,,,,,,,,,,,,
2015/03/28 00:00,2015/03/28 02:00,0,0,0,11.109,,,,,,,,,,,,,
2015/03/28 01:00,2015/03/28 03:00,0,0,0,10.949,,,,,,,,,,,,,
2015/03/28 02:00,2015/03/28 04:00,0,0,0,10.913,,,,,,,,,,,,,
2015/03/28 03:00,2015/03/28 05:00,0,0,0,10.889,,,,,,,,,,,,,
2015/03/28 04:00,2015/03/28 06:00,0.006,0.001,0.014,10.906,,,,,,,,,,,,,
2015/03/28 05:00,2015/03/28 07:00,0.082,0.017,0.087,12.053,,,,,,,,,,,,,
2015/03/28 06:00,2015/03/28 08:00,0.189,0.054,0.165,12.618,,,,,,,,,,,,,
2015/03/28 07:00,2015/03/28 09:00,0.286,0.099,0.229,12.97,,,,,,,,,,,,,
2015/03/28 08:00,2015/03/28 10:00,0.404,0.193,0.275,13.44,,,,,,,,,,,,,
2015/03/28 09:00,2015/03/28 11:00,0.482,0.274,0.292,13.864,,,,,,,,,,,,,
2015/03/28 10:00,2015/03/28 12:00,0.506,0.303,0.296,14.286,,,,,,,,,,,,,
2015/03/28 11:00,2015/03/28 13:00,0.479,0.274,0.289,14.51,,,,,,,,,,,,,
2015/03/28 12:00,2015/03/28 14:00,0.4,0.199,0.266,14.557,,,,,,,,,,,,,
2015/03/28 13:00,2015/03/28 15:00,0.332,0.164,0.219,14.574,,,,,,,,,,,,,
2015/03/28 14:00,2015/03/28 16:00,0.223,0.097,0.162,14.437,,,,,,,,,,,,,
2015/03/28 15:00,2015/03/28 17:00,0.065,0.012,0.074,13.985,,,,,,,,,,,,,
2015/03/28 16:00,2015/03/28 18:00,0.002,0,0.008,13.187,,,,,,,,,,,,,
2015/03/28 17:00,2015/03/28 19:00,0,0,0,12.652,,,,,,,,,,,,,
2015/03/28 18:00,2015/03/28 20:00,0,0,0,12.243,,,,,,,,,,,,,
2015/03/28 19:00,2015/03/28 21:00,0,0,0,11.781,,,,,,,,,,,,,
2015/03/28 20:00,2015/03/28 22:00,0,0,0,11.372,,,,,,,,,,,,,
2015/03/28 21:00,2015/03/28 23:00,0,0,0,11.073,,,,,,,,,,,,,
2015/03/28 22:00,2015/03/29 00:00,0,0,0,10.901,,,,,,,,,,,,,
2015/03/28 23:00,2015/03/29 01:00,0,0,0,10.738,,,,,,,,,,,,,
2015/03/29 00:00,2015/03/29 02:00,0,0,0,10.659,,,,,,,,,,,,,
2015/03/29 01:00,2015/03/29 04:00,0,0,0,10.687,,,,,,,,,,,,,
2015/03/29 02:00,2015/03/29 05:00,0,0,0,10.735,,,,,,,,,,,,,
2015/03/29 03:00,2015/03/29 06:00,0,0,0,10.762,,,,,,,,,,,,,
2015/03/29 04:00,2015/03/29 07:00,0,0,0.005,10.851,,,,,,,,,,,,,
2015/03/29 05:00,2015/03/29 08:00,0.02,0.001,0.034,11.231,,,,,,,,,,,,,
2015/03/29 06:00,2015/03/29 09:00,0.061,0.003,0.078,11.477,,,,,,,,,,,,,
2015/03/29 07:00,2015/03/29 10:00,0.134,0.009,0.151,11.813,,,,,,,,,,,,,
2015/03/29 08:00,2015/03/29 11:00,0.214,0.021,0.225,12.095,,,,,,,,,,,,,
2015/03/29 09:00,2015/03/29 12:00,0.217,0.02,0.23,12.263,,,,,,,,,,,,,
2015/03/29 10:00,2015/03/29 13:00,0.28,0.039,0.282,12.602,,,,,,,,,,,,,
2015/03/29 11:00,2015/03/29 14:00,0.362,0.097,0.32,13.095,,,,,,,,,,,,,
2015/03/29 12:00,2015/03/29 15:00,0.403,0.169,0.297,13.493,,,,,,,,,,,,,
2015/03/29 13:00,2015/03/29 16:00,0.282,0.086,0.238,13.433,,,,,,,,,,,,,
2015/03/29 14:00,2015/03/29 17:00,0.177,0.041,0.167,13.183,,,,,,,,,,,,,
2015/03/29 15:00,2015/03/29 18:00,0.057,0.006,0.07,12.658,,,,,,,,,,,,,
2015/03/29 16:00,2015/03/29 19:00,0.002,0,0.009,11.61,,,,,,,,,,,,,
2015/03/29 17:00,2015/03/29 20:00,0,0,0,10.9,,,,,,,,,,,,,
2015/03/29 18:00,2015/03/29 21:00,0,0,0,10.578,,,,,,,,,,,,,
2015/03/29 19:00,2015/03/29 22:00,0,0,0,10.529,,,,,,,,,,,,,
2015/03/29 20:00,2015/03/29 23:00,0,0,0,10.654,,,,,,,,,,,,,
2015/03/29 21:00,2015/03/30 00:00,0,0,0,10.621,,,,,,,,,,,,,
2015/03/29 22:00,2015/03/30 01:00,0,0,0,10.491,,,,,,,,,,,,,
2015/03/29 23:00,2015/03/30 02:00,0,0,0,10.351,,,,,,,,,,,,,
2015/03/30 00:00,2015/03/30 03:00,0,0,0,10.059,,,,,,,,,,,,,
2015/03/30 01:00,2015/03/30 04:00,0,0,0,10.016,,,,,,,,,,,,,
2015/03/30 02:00,2015/03/30 05:00,0,0,0,10.008,,,,,,,,,,,,,
2015/03/30 03:00,2015/03/30 06:00,0,0,0,9.81,,,,,,,,,,,,,
2015/03/30 04:00,2015/03/30 07:00,0.012,0.005,0.019,9.69,,,,,,,,,,,,,
2015/03/30 05:00,2015/03/30 08:00,0.174,0.136,0.066,11.446,,,,,,,,,,,,,
2015/03/30 06:00,2015/03/30 09:00,0.386,0.366,0.078,12.629,,,,,,,,,,,,,
2015/03/30 07:00,2015/03/30 10:00,0.561,0.582,0.085,13.471,,,,,,,,,,,,,
2015/03/30 08:00,2015/03/30 11:00,0.684,0.752,0.091,14.275,,,,,,,,,,,,,
2015/03/30 09:00,2015/03/30 12:00,0.759,0.869,0.092,14.93,,,,,,,,,,,,,
2015/03/30 10:00,2015/03/30 13:00,0.778,0.902,0.093,15.363,,,,,,,,,,,,,
2015/03/30 11:00,2015/03/30 14:00,0.75,0.861,0.092,15.603,,,,,,,,,,,,,
2015/03/30 12:00,2015/03/30 15:00,0.671,0.745,0.088,15.723,,,,,,,,,,,,,
2015/03/30 13:00,2015/03/30 16:00,0.541,0.568,0.081,15.813,,,,,,,,,,,,,
2015/03/30 14:00,2015/03/30 17:00,0.352,0.328,0.082,15.675,,,,,,,,,,,,,
2015/03/30 15:00,2015/03/30 18:00,0.089,0.034,0.079,14.714,,,,,,,,,,,,,
2015/03/30 16:00,2015/03/30 19:00,0.002,0,0.008,13.168,,,,,,,,,,,,,
2015/03/30 17:00,2015/03/30 20:00,0,0,0,12.573,,,,,,,,,,,,,
2015/03/30 18:00,2015/03/30 21:00,0,0,0,12.155,,,,,,,,,,,,,
2015/03/30 19:00,2015/03/30 22:00,0,0,0,11.735,,,,,,,,,,,,,
2015/03/30 20:00,2015/03/30 23:00,0,0,0,11.316,,,,,,,,,,,,,
2015/03/30 21:00,2015/03/31 00:00,0,0,0,10.961,,,,,,,,,,,,,
2015/03/30 22:00,2015/03/31 01:00,0,0,0,10.809,,,,,,,,,,,,,
2015/03/30 23:00,2015/03/31 02:00,0,0,0,10.472,,,,,,,,,,,,,
2015/03/31 00:00,2015/03/31 03:00,0,0,0,10.251,,,,,,,,,,,,,
2015/03/31 01:00,2015/03/31 04:00,0,0,0,10.1,,,,,,,,,,,,,
2015/03/31 02:00,2015/03/31 05:00,0,0,0,10.091,,,,,,,,,,,,,
2015/03/31 03:00,2015/03/31 06:00,0,0,0,9.986,,,,,,,,,,,,,
2015/03/31 04:00,2015/03/31 07:00,0.002,0,0.01,9.92,,,,,,,,,,,,,
2015/03/31 05:00,2015/03/31 08:00,0.064,0.01,0.074,10.759,,,,,,,,,,,,,
2015/03/31 06:00,2015/03/31 09:00,0.2,0.072,0.159,11.652,,,,,,,,,,,,,
2015/03/31 07:00,2015/03/31 10:00,0.414,0.3,0.178,12.868,,,,,,,,,,,,,
2015/03/31 08:00,2015/03/31 11:00,0.643,0.66,0.124,14.106,,,,,,,,,,,,,
2015/03/31 09:00,2015/03/31 12:00,0.727,0.797,0.115,14.984,,,,,,,,,,,,,
2015/03/31 10:00,2015/03/31 13:00,0.748,0.833,0.115,15.607,,,,,,,,,,,,,
2015/03/31 11:00,2015/03/31 14:00,0.717,0.788,0.114,15.994,,,,,,,,,,,,,
2015/03/31 12:00,2015/03/31 15:00,0.648,0.697,0.104,16.217,,,,,,,,,,,,,
2015/03/31 13:00,2015/03/31 16:00,0.539,0.561,0.088,16.242,,,,,,,,,,,,,
2015/03/31 14:00,2015/03/31 17:00,0.367,0.354,0.075,15.981,,,,,,,,,,,,,
2015/03/31 15:00,2015/03/31 18:00,0.159,0.131,0.058,15.149,,,,,,,,,,,,,
2015/03/31 16:00,2015/03/31 19:00,0.007,0.003,0.014,13.329,,,,,,,,,,,,,
2015/03/31 17:00,2015/03/31 20:00,0,0,0,12.551,,,,,,,,,,,,,
2015/03/31 18:00,2015/03/31 21:00,0,0,0,11.676,,,,,,,,,,,,,
2015/03/31 19:00,2015/03/31 22:00,0,0,0,10.806,,,,,,,,,,,,,
2015/03/31 20:00,2015/03/31 23:00,0,0,0,10.405,,,,,,,,,,,,,
2015/03/31 21:00,2015/04/01 00:00,0,0,0,10.265,,,,,,,,,,,,,
2015/03/31 22:00,2015/04/01 01:00,0,0,0,10.209,,,,,,,,,,,,,
2015/03/31 23:00,2015/04/01 02:00,0,0,0,10.132,,,,,,,,,,,,,
2015/04/01 00:00,2015/04/01 03:00,0,0,0,9.987,,,,,,,,,,,,,
2015/04/01 01:00,2015/04/01 04:00,0,0,0,9.744,,,,,,,,,,,,,
2015/04/01 02:00,2015/04/01 05:00,0,0,0,9.41,,,,,,,,,,,,,
2015/04/01 03:00,2015/04/01 06:00,0,0,0,9.042,,,,,,,,,,,,,
2015/04/01 04:00,2015/04/01 07:00,0.015,0.009,0.019,9.182,,,,,,,,,,,,,
